finding_id,meteorite_id,findings,discovery_year
5386,6591,Unique mineral structure,1986
5387,6592,Anomalous oxygen isotope ratio,1986
5388,6594,High metal content,1986
5389,6596,Elevated cobalt levels,1986
5390,6598,Presence of water-bearing minerals,1986
5391,6599,Evidence of partial melting,1986
5392,6600,Porous texture noted,2000
5393,6601,Shock-metamorphosed structure,2000
5394,6602,High metal content,1984
5395,6603,Significant phosphorous levels,1804
5396,6604,Low volatile compounds,1998
5397,6605,Nickel traces found,2001
5398,6606,Anomalous oxygen isotope ratio,1992
5399,6607,Porous texture noted,1992
5400,6608,Low volatile compounds,1992
5401,6609,Low volatile compounds,1992
5402,6610,High chromium content,1992
5403,6611,Trace platinum group metals,1992
5404,6612,Rare isotopes detected,1992
5405,6613,Elevated manganese levels,1992
5406,6614,Presence of organic compounds,1992
5407,6615,Crystalline texture observed,1903
5408,6616,Unusual chemical makeup,1940
5409,6617,Silicate rich,1981
5410,6618,Exotic mineral inclusions,1981
5411,6619,Significant sulfur levels,1981
5412,6620,Unusual chemical makeup,1892
5413,6621,Magnetic properties observed,1887
5414,6622,High metal content,1960
5415,6623,Silicate rich,1969
5416,6624,Nickel traces found,1940
5417,6625,Significant sulfur levels,1978
5418,6626,Exotic mineral inclusions,1978
5419,6627,Exotic mineral inclusions,1986
5420,6628,Silicate rich,1986
5421,6629,Abundant olivine crystals,1989
5422,6630,Carbonaceous composition,1989
5423,6631,Evidence of partial melting,1989
5424,6632,Elevated manganese levels,1989
5425,6633,Abundant olivine crystals,1991
5426,6634,Magnetic properties observed,1829
5427,6635,High magnesium content,1977
5428,6636,Trace platinum group metals,1932
5429,6637,Anomalous silicon content,1846
5430,6638,Low volatile compounds,1866
5431,6639,Unique mineral structure,1965
5432,6640,Unique mineral structure,1972
5433,6641,Trace rare earth elements,1904
5434,6642,Nickel traces found,1897
5435,6643,Low volatile compounds,1865
5436,6645,Crystalline texture observed,1968
5437,6646,Significant phosphorous levels,1968
5438,6647,High magnesium content,1977
5439,6648,Presence of water-bearing minerals,1969
5440,6649,Low carbon content,1911
5441,6650,Elevated manganese levels,1976
5442,6652,Trace rare earth elements,1991
5443,6653,Carbonaceous composition,1991
5444,6654,Trace platinum group metals,1991
5445,6656,Elevated manganese levels,1879
5446,6657,Abundant olivine crystals,1950
5447,6659,High titanium concentration,1856
5448,6660,Elevated manganese levels,1967
5449,6661,High chromium content,1975
5450,6662,Presence of organic compounds,1926
5451,6663,Unique mineral structure,1944
5452,6664,Presence of water-bearing minerals,2001
5453,6665,Elevated manganese levels,1924
5454,6666,Crystalline texture observed,2000
5455,6667,Low density,2000
5456,6668,Unique mineral structure,1988
5457,6669,High chromium content,1988
5458,6670,Significant sulfur levels,1988
5459,6671,Crystalline texture observed,1988
5460,6672,Anomalous silicon content,1988
5461,6673,Rare isotopes detected,1988
5462,6674,Low volatile compounds,1988
5463,6675,Abundant olivine crystals,1988
5464,6676,Nickel traces found,1988
5465,6677,Significant phosphorous levels,1978
5466,6678,Presence of water-bearing minerals,1978
5467,6679,Presence of water-bearing minerals,1978
5468,6680,Exotic mineral inclusions,1978
5469,6681,Silicate rich,1978
5470,6682,High iron content,1978
5471,6683,Rare isotopes detected,1978
5472,6684,Low carbon content,1978
5473,6685,Unusual chemical makeup,1978
5474,6687,Significant phosphorous levels,1978
5475,6688,Magnetic properties observed,1978
5476,6689,Unusual chemical makeup,1978
5477,6690,Rare isotopes detected,1978
5478,6691,Low carbon content,1978
5479,6692,Evidence of partial melting,1978
5480,6693,Exotic mineral inclusions,1962
5481,6694,Carbonaceous composition,2001
5482,6695,Significant phosphorous levels,1999
5483,6696,Porous texture noted,1994
5484,6697,Presence of organic compounds,1889
5485,6698,Iron-nickel alloy composition,1976
5486,6699,Low density,1848
5487,6700,High iron content,1999
5488,6701,Exotic mineral inclusions,1999
5489,6702,Elevated manganese levels,1999
5490,6703,Trace platinum group metals,1999
5491,6704,Elevated manganese levels,2000
5492,6705,Presence of organic compounds,1999
5493,6706,Porous texture noted,1999
5494,6707,High iron content,1999
5495,6708,Significant phosphorous levels,1999
5496,6709,Trace rare earth elements,1999
5497,6710,Elevated manganese levels,1999
5498,6711,Evidence of partial melting,2000
5499,6712,Unique mineral structure,2000
5500,6713,Silicate rich,2000
5501,6714,Trace rare earth elements,2000
5502,6715,Trace rare earth elements,2000
5503,6716,Silicate rich,2000
5504,6717,Presence of water-bearing minerals,2000
5505,6718,Elevated manganese levels,2000
5506,6719,Unusual chemical makeup,2000
5507,6720,Anomalous oxygen isotope ratio,2000
5508,6721,Low carbon content,2000
5509,6722,Elevated cobalt levels,2000
5510,6723,Trace rare earth elements,2000
5511,6724,Presence of organic compounds,2000
5512,6725,High chromium content,2000
5513,6726,Significant sulfur levels,1999
5514,6727,Evidence of partial melting,1999
5515,6728,Crystalline texture observed,1999
5516,6729,Shock-metamorphosed structure,1999
5517,6730,Rare isotopes detected,1999
5518,6731,Anomalous silicon content,1999
5519,6732,Trace platinum group metals,1999
5520,6733,Presence of organic compounds,1999
5521,6734,Anomalous silicon content,1999
5522,6735,Nickel traces found,1999
5523,6736,High iron content,1999
5524,6737,Shock-metamorphosed structure,1999
5525,6738,Abundant olivine crystals,1999
5526,6739,Crystalline texture observed,1999
5527,6740,High chromium content,1999
5528,6741,Significant sulfur levels,1999
5529,6742,Shock-metamorphosed structure,1999
5530,6743,Rare isotopes detected,1999
5531,6744,Presence of water-bearing minerals,1999
5532,6745,Evidence of partial melting,1999
5533,6746,Carbonaceous composition,1999
5534,6747,Unique mineral structure,1999
5535,6748,High chromium content,1999
5536,6749,Abundant olivine crystals,1999
5537,6750,High magnesium content,1999
5538,6751,High chromium content,1999
5539,6752,Low carbon content,1999
5540,6753,Elevated cobalt levels,1999
5541,6754,Magnetic properties observed,1999
5542,6755,Presence of organic compounds,1999
5543,6756,Rare isotopes detected,1999
5544,6757,High metal content,1999
5545,6758,Unusual chemical makeup,1999
5546,6759,Elevated manganese levels,1999
5547,6760,Iron-nickel alloy composition,1999
5548,6761,Trace rare earth elements,1999
5549,6762,High metal content,1999
5550,6763,Unusual chemical makeup,1999
5551,6764,Porous texture noted,1999
5552,6765,High chromium content,1999
5553,6766,Presence of water-bearing minerals,1999
5554,6767,Significant sulfur levels,1999
5555,6768,Unusual chemical makeup,1999
5556,6769,Significant phosphorous levels,1999
5557,6770,High magnesium content,1999
5558,6771,High metal content,1999
5559,6772,Anomalous silicon content,1999
5560,6773,Porous texture noted,1999
5561,6774,Exotic mineral inclusions,1999
5562,6775,Anomalous oxygen isotope ratio,1999
5563,6776,Presence of water-bearing minerals,1999
5564,6777,Iron-nickel alloy composition,1999
5565,6778,Rare isotopes detected,1999
5566,6779,Nickel traces found,1999
5567,6780,Significant phosphorous levels,1999
5568,6781,Evidence of partial melting,1999
5569,6782,High chromium content,1999
5570,6783,Low volatile compounds,1999
5571,6784,Anomalous oxygen isotope ratio,1999
5572,6785,Magnetic properties observed,1999
5573,6786,Crystalline texture observed,1999
5574,6787,Crystalline texture observed,1999
5575,6788,Iron-nickel alloy composition,1999
5576,6789,Abundant olivine crystals,1999
5577,6790,Trace rare earth elements,1999
5578,6791,Shock-metamorphosed structure,1999
5579,6792,Presence of water-bearing minerals,1999
5580,6793,Magnetic properties observed,1999
5581,6794,Unique mineral structure,1999
5582,6795,Significant sulfur levels,1999
5583,6796,Exotic mineral inclusions,1999
5584,6797,Significant sulfur levels,1999
5585,6798,Presence of organic compounds,1999
5586,6799,Unusual chemical makeup,1999
5587,6800,Porous texture noted,1998
5588,6801,High iron content,1998
5589,6802,High metal content,2001
5590,6803,Significant phosphorous levels,2001
5591,6804,Significant sulfur levels,2001
5592,6805,High iron content,2001
5593,6806,Low carbon content,2002
5594,6807,Trace platinum group metals,2003
5595,6808,High iron content,2002
5596,6809,Trace platinum group metals,2003
5597,6810,Significant sulfur levels,1999
5598,6811,Abundant olivine crystals,2002
5599,6812,Abundant olivine crystals,2002
5600,6813,Anomalous oxygen isotope ratio,2002
5601,6814,Trace rare earth elements,2003
5602,6815,High titanium concentration,2002
5603,6816,Significant sulfur levels,2002
5604,6817,Shock-metamorphosed structure,2003
5605,6818,Unique mineral structure,2002
5606,6819,Low density,2001
5607,6820,Elevated cobalt levels,2001
5608,6821,Anomalous silicon content,1999
5609,6822,High titanium concentration,2001
5610,6823,Iron-nickel alloy composition,2001
5611,6824,Unique mineral structure,2001
5612,6825,Exotic mineral inclusions,2001
5613,6826,Low density,2002
5614,6827,Rare isotopes detected,2002
5615,6828,High magnesium content,2003
5616,6829,Low density,2003
5617,6830,Evidence of partial melting,2003
5618,6831,Presence of water-bearing minerals,2003
5619,6832,Anomalous silicon content,1999
5620,6833,Anomalous oxygen isotope ratio,2003
5621,6834,Anomalous silicon content,2003
5622,6835,High chromium content,2003
5623,6836,Abundant olivine crystals,2003
5624,6837,High chromium content,2003
5625,6838,Exotic mineral inclusions,2003
5626,6839,Rare isotopes detected,2003
5627,6840,Elevated cobalt levels,2003
5628,6841,Anomalous oxygen isotope ratio,2003
5629,6842,Crystalline texture observed,2000
5630,6843,High magnesium content,1999
5631,6844,High magnesium content,2000
5632,6845,High magnesium content,2000
5633,6846,High iron content,2000
5634,6847,Shock-metamorphosed structure,2000
5635,6848,Nickel traces found,2000
5636,6849,Elevated manganese levels,2000
5637,6850,Low volatile compounds,2000
5638,6851,Exotic mineral inclusions,2000
5639,6852,Elevated manganese levels,2000
5640,6853,Abundant olivine crystals,2000
5641,6854,Nickel traces found,1999
5642,6855,Unique mineral structure,2000
5643,6856,High metal content,2000
5644,6857,Shock-metamorphosed structure,2000
5645,6858,Evidence of partial melting,2000
5646,6859,Iron-nickel alloy composition,2000
5647,6860,Rare isotopes detected,2000
5648,6861,High magnesium content,2000
5649,6862,Carbonaceous composition,2000
5650,6863,Presence of organic compounds,2000
5651,6864,Porous texture noted,2000
5652,6865,Anomalous oxygen isotope ratio,2000
5653,6866,Crystalline texture observed,2000
5654,6867,Iron-nickel alloy composition,2000
5655,6868,High metal content,2000
5656,6869,Abundant olivine crystals,2000
5657,6870,Trace rare earth elements,2000
5658,6871,Silicate rich,2000
5659,6872,Nickel traces found,2000
5660,6873,Evidence of partial melting,2000
5661,6874,Presence of organic compounds,2000
5662,6875,Anomalous oxygen isotope ratio,2000
5663,6876,Unusual chemical makeup,2000
5664,6877,High metal content,2000
5665,6878,Trace rare earth elements,2000
5666,6879,Presence of water-bearing minerals,2000
5667,6881,Magnetic properties observed,2001
5668,6882,High magnesium content,2001
5669,6883,Carbonaceous composition,2001
5670,6884,High iron content,2001
5671,6885,Magnetic properties observed,2001
5672,6886,Presence of water-bearing minerals,2001
5673,6887,Significant phosphorous levels,2000
5674,6888,Rare isotopes detected,2001
5675,6889,Carbonaceous composition,2001
5676,6890,Significant sulfur levels,2001
5677,6891,Presence of water-bearing minerals,2001
5678,6892,Rare isotopes detected,2003
5679,6893,Shock-metamorphosed structure,2003
5680,6894,High chromium content,2000
5681,6895,Low volatile compounds,2000
5682,6896,Low density,2000
5683,6897,Shock-metamorphosed structure,2000
5684,6898,Shock-metamorphosed structure,2000
5685,6899,Trace rare earth elements,2000
5686,6900,Trace rare earth elements,2000
5687,6901,Exotic mineral inclusions,2000
5688,6902,Presence of water-bearing minerals,2000
5689,6903,High chromium content,2000
5690,6904,Elevated cobalt levels,2000
5691,6905,Anomalous silicon content,2000
5692,6906,Magnetic properties observed,2000
5693,6907,Low density,2000
5694,6908,Exotic mineral inclusions,2000
5695,6909,Rare isotopes detected,2000
5696,6910,Low density,2000
5697,6911,Low density,2000
5698,6912,Anomalous oxygen isotope ratio,2000
5699,6913,Significant sulfur levels,2000
5700,6914,High chromium content,2000
5701,6915,Nickel traces found,2000
5702,6916,Exotic mineral inclusions,2000
5703,6917,Evidence of partial melting,2000
5704,6918,Nickel traces found,2000
5705,6919,High metal content,2000
5706,6920,Low volatile compounds,2000
5707,6921,Carbonaceous composition,2000
5708,6922,Rare isotopes detected,2000
5709,6923,Porous texture noted,2000
5710,6924,Elevated cobalt levels,2000
5711,6925,Carbonaceous composition,2000
5712,6926,Unique mineral structure,2000
5713,6927,Rare isotopes detected,2000
5714,6928,High iron content,2000
5715,6929,Presence of organic compounds,2000
5716,6930,Elevated cobalt levels,2000
5717,6931,Silicate rich,2000
5718,6932,Low density,2000
5719,6933,Low density,2000
5720,6934,Low density,2000
5721,6935,Presence of organic compounds,2000
5722,6936,Low density,2000
5723,6937,Rare isotopes detected,2000
5724,6938,Significant phosphorous levels,2000
5725,6939,Silicate rich,2000
5726,6940,Significant phosphorous levels,2000
5727,6941,Shock-metamorphosed structure,2000
5728,6942,Magnetic properties observed,2000
5729,6943,Carbonaceous composition,2000
5730,6944,Unique mineral structure,2000
5731,6945,Significant phosphorous levels,2000
5732,6946,Trace rare earth elements,2000
5733,6947,High iron content,2000
5734,6948,Trace platinum group metals,2000
5735,6949,Elevated manganese levels,2000
5736,6950,Low carbon content,2000
5737,6951,Iron-nickel alloy composition,2000
5738,6952,Presence of water-bearing minerals,2000
5739,6953,Presence of water-bearing minerals,2000
5740,6954,Anomalous oxygen isotope ratio,2000
5741,6955,Anomalous silicon content,2000
5742,6956,Trace rare earth elements,2000
5743,6957,Carbonaceous composition,2000
5744,6958,Carbonaceous composition,2000
5745,6959,Presence of organic compounds,2000
5746,6960,Exotic mineral inclusions,2000
5747,6961,High iron content,2000
5748,6962,Magnetic properties observed,2000
5749,6963,High chromium content,2000
5750,6964,Presence of water-bearing minerals,2000
5751,6965,Exotic mineral inclusions,2000
5752,6966,Nickel traces found,2000
5753,6967,Elevated cobalt levels,2000
5754,6968,High iron content,2000
5755,6969,Nickel traces found,2000
5756,6970,Low density,2000
5757,6971,Elevated cobalt levels,2000
5758,6972,Anomalous silicon content,2000
5759,6973,Crystalline texture observed,2000
