study_id,meteorite_id,scientist_id,study_date
10571,48494,31380,2025-05-10
10572,51714,11328,2018-10-12
10573,6867,23936,2020-09-02
10574,45587,30269,2003-08-19
10575,20775,16003,2013-05-15
10576,45852,30218,2016-01-23
10577,1312,29679,2014-04-13
10578,6512,34576,2020-08-25
10579,53929,5614,2015-12-01
10580,45838,4333,2005-04-09
10581,11972,31806,2005-06-15
10582,8822,1212,2016-05-02
10583,1554,37464,2016-12-08
10584,5592,35970,2007-09-28
10585,50180,10871,2021-01-29
10586,14493,29792,2006-11-03
10587,11567,28937,2006-07-25
10588,10293,21694,2019-11-03
10589,51406,26322,2002-04-18
10590,31868,3125,2024-04-25
10591,2198,15516,2013-10-11
10592,8115,29254,2016-02-13
10593,13586,26238,2010-03-08
10594,5912,9826,2020-12-16
10595,13418,16719,2009-05-23
10596,29788,13619,2019-11-19
10597,13156,34105,2004-04-26
10598,22485,5442,2021-11-05
10599,12509,29087,2002-08-24
10600,19621,5787,2016-07-24
10601,53267,30810,2006-01-10
10602,16584,35252,2010-05-31
10603,26857,36365,2007-08-10
10604,39497,29204,2009-11-29
10605,11965,32041,2013-02-15
10606,38742,32000,2021-09-28
10607,47946,26693,2005-06-02
10608,26253,22023,2019-10-04
10609,10321,29718,2002-04-09
10610,56405,31085,2021-11-09
10611,27161,5751,2024-06-11
10612,39104,15170,2002-03-07
10613,12600,9057,2008-04-27
10614,38071,9680,2011-06-05
10615,38361,3191,2017-02-16
10616,47896,10149,2003-09-03
10617,1567,594,2013-01-23
10618,47924,22888,2001-05-11
10619,8252,9481,2019-03-06
10620,30510,15227,2006-12-29
10621,55502,35692,2006-07-31
10622,25291,538,2011-12-11
10623,53303,1103,2004-02-09
10624,55098,35450,2005-12-11
10625,26493,5025,2016-07-27
10626,21644,522,2019-09-15
10627,13460,28926,2002-09-21
10628,39873,14256,2014-06-11
10629,18200,18191,2002-01-03
10630,38752,7676,2024-05-17
10631,5995,21557,2017-06-08
10632,4757,27722,2006-08-06
10633,9605,34435,2008-06-14
10634,7840,17909,2013-05-26
10635,25188,14322,2005-04-20
10636,6670,27123,2022-10-30
10637,46602,10383,2001-09-08
10638,23795,25310,2020-11-18
10639,54333,12878,2000-11-09
10640,18092,29306,2002-09-02
10641,1645,24344,2008-07-09
10642,50580,5543,2005-01-09
10643,14073,25334,2015-04-27
10644,15938,30712,2013-06-03
10645,33084,840,2015-02-04
10646,48321,37698,2006-03-23
10647,14488,22808,2007-01-30
10648,33997,30416,2021-07-16
10649,5557,16634,2012-07-12
10650,45839,4067,2003-07-04
10651,23197,28571,2017-05-27
10652,6696,13538,2003-09-23
10653,38645,36824,2000-01-14
10654,57140,28401,2005-09-21
10655,18315,36558,2006-07-01
10656,1697,28843,2002-12-31
10657,13727,20095,2003-02-06
10658,17338,19128,2004-12-30
10659,12479,36197,2015-06-20
10660,6951,30897,2005-04-25
10661,19664,4378,2001-04-26
10662,14471,35021,2011-10-24
10663,1905,32379,2014-09-18
10664,47861,31573,2003-02-04
10665,19980,20255,2003-07-05
10666,28433,26383,2009-03-19
10667,31365,36563,2007-01-29
10668,11453,23922,2001-11-02
10669,56802,12760,2011-08-30
10670,40442,4752,2003-10-31
10671,23884,26528,2024-05-29
10672,26447,3897,2014-01-02
10673,12039,6214,2013-07-25
10674,44891,7590,2012-08-28
10675,18703,33931,2010-03-10
10676,13166,33356,2022-07-05
10677,10028,30007,2006-02-02
10678,24739,806,2009-05-25
10679,53447,34394,2014-02-06
10680,12777,16891,2001-05-06
10681,54402,8348,2013-07-18
10682,17371,15371,2022-10-04
10683,55701,29938,2016-10-10
10684,38207,22946,2023-08-17
10685,25243,19253,2009-11-13
10686,28454,14380,2004-11-18
10687,50749,23983,2016-05-15
10688,48326,13238,2005-05-13
10689,21303,8892,2007-10-31
10690,51264,24005,2005-01-25
10691,24892,17390,2014-05-04
10692,16209,18485,2017-01-19
10693,6281,37494,2004-03-27
10694,8872,2725,2019-04-10
10695,4882,32923,2013-05-08
10696,8814,27206,2006-06-15
10697,48617,26565,2010-01-11
10698,21193,1749,2001-02-01
10699,30342,28868,2015-03-30
10700,664,23091,2020-05-08
10701,57142,25950,2014-01-08
10702,40360,2727,2010-01-11
10703,16175,4149,2010-01-17
10704,14601,31716,2001-04-25
10705,24188,9466,2013-01-13
10706,24858,28779,2023-12-23
10707,52849,34884,2011-04-22
10708,54367,23309,2012-10-27
10709,206,3542,2024-03-05
10710,8027,23105,2001-06-18
10711,53600,33457,2002-09-09
10712,54717,24240,2015-09-08
10713,30748,6154,2000-09-10
10714,10764,20270,2001-11-15
10715,16009,4159,2012-01-05
10716,51525,19520,2018-02-18
10717,12429,8041,2015-05-22
10718,5823,5537,2017-09-02
10719,28009,18731,2006-10-26
10720,20809,19726,2011-06-28
10721,6728,23868,2016-09-10
10722,30601,25139,2015-11-27
10723,27040,25806,2002-05-18
10724,8063,4429,2001-06-15
10725,24206,23783,2017-11-29
10726,11707,36148,2024-07-03
10727,21915,7556,2006-04-01
10728,51653,7770,2015-03-20
10729,2242,4201,2013-11-20
10730,11541,28131,2004-02-01
10731,38228,19166,2012-05-11
10732,16798,10816,2014-08-24
10733,50295,14913,2014-12-06
10734,30017,37523,2018-06-03
10735,6952,15291,2001-07-30
10736,16544,35172,2015-05-17
10737,30622,29613,2019-09-08
10738,26347,37338,2007-02-10
10739,26827,3489,2024-11-01
10740,1609,21313,2003-08-28
10741,48196,15675,2022-10-22
10742,18063,26001,2018-06-06
10743,12679,37192,2000-10-08
10744,17968,34375,2003-11-27
10745,13237,4598,2004-11-18
10746,39287,25302,2010-12-08
10747,54788,22932,2002-02-28
10748,14531,2631,2015-08-13
10749,54784,26499,2025-05-24
10750,28073,22391,2005-01-20
10751,28216,27935,2008-11-16
10752,30560,29742,2004-10-12
10753,18666,12988,2008-12-22
10754,13735,37021,2014-07-10
10755,28878,29407,2018-07-06
10756,32833,37188,2022-04-11
10757,48521,29721,2025-03-27
10758,30542,25664,2016-07-03
10759,13863,15315,2005-06-30
10760,29007,8157,2004-12-23
10761,7411,37897,2016-10-23
10762,1318,31887,2014-02-11
10763,56918,12914,2014-06-20
10764,28258,10818,2012-10-19
10765,50468,7229,2007-05-29
10766,936,14397,2000-10-13
10767,4442,27778,2013-06-13
10768,1779,22877,2016-02-09
10769,23426,17028,2006-11-11
10770,19256,20438,2015-03-30
10771,11896,2818,2011-12-16
10772,11057,19888,2000-07-09
10773,6690,37998,2012-10-09
10774,12681,22724,2015-11-22
10775,48178,2036,2014-01-17
10776,4272,24717,2004-05-31
10777,25039,23767,2025-11-12
10778,16077,27821,2016-12-11
10779,16360,19506,2006-06-30
10780,9015,35896,2019-01-08
10781,30078,34749,2007-10-29
10782,46636,11556,2019-12-28
10783,50062,15186,2003-04-18
10784,46581,357,2020-02-22
10785,7157,1805,2008-12-13
10786,23497,5990,2012-10-04
10787,45776,21556,2011-02-04
10788,24354,30567,2018-07-01
10789,46590,27445,2017-02-04
10790,7454,8800,2022-05-17
10791,21619,32455,2025-01-15
10792,19751,31057,2003-06-13
10793,46812,6415,2025-06-27
10794,56019,3762,2016-10-04
10795,30673,33594,2021-01-03
10796,13417,32614,2000-12-03
10797,50236,26134,2003-09-04
10798,52605,24513,2012-07-19
10799,46525,25849,2020-07-28
10800,37841,36431,2018-11-30
10801,55282,14257,2019-11-07
10802,54432,13051,2006-10-26
10803,19516,4977,2005-10-20
10804,20392,2833,2007-11-21
10805,14415,21937,2022-10-15
10806,3344,30192,2009-04-14
10807,54224,26383,2012-06-11
10808,52991,19653,2017-01-01
10809,15703,25763,2012-03-18
10810,4226,4118,2011-01-28
10811,1465,22510,2013-03-19
10812,49784,25716,2017-12-18
10813,18512,23574,2022-07-12
10814,18324,34296,2003-05-26
10815,6772,29393,2024-02-12
10816,6766,12340,2024-11-03
10817,20880,26394,2014-03-25
10818,53804,20506,2003-01-20
10819,7317,18627,2024-06-09
10820,10252,3044,2012-05-13
10821,53097,22999,2009-11-05
10822,2445,37029,2025-10-31
10823,4928,7496,2011-12-15
10824,11595,4918,2003-12-20
10825,21635,32356,2013-10-17
10826,51161,32535,2025-09-12
10827,18885,29304,2000-10-19
10828,2373,30238,2001-10-26
10829,14417,11442,2022-12-26
10830,3851,21773,2020-09-11
10831,29934,27590,2021-04-20
10832,3632,27188,2007-07-23
10833,25854,20619,2008-12-27
10834,56014,21748,2019-12-04
10835,51264,32243,2005-04-16
10836,22477,24515,2001-09-04
10837,53038,25613,2011-09-11
10838,28653,10238,2015-12-06
10839,25233,7662,2002-08-10
10840,23181,19398,2002-12-08
10841,29532,32253,2006-05-20
10842,16982,34235,2013-05-24
10843,55002,2568,2004-03-27
10844,26332,32923,2019-04-15
10845,24,24622,2017-05-08
10846,630,31683,2017-05-29
10847,6641,1959,2019-04-24
10848,23876,19208,2002-11-08
10849,4782,35522,2005-11-04
10850,52102,19558,2017-02-28
10851,21060,6384,2023-05-17
10852,28472,9004,2009-10-01
10853,21333,35043,2016-02-13
10854,22701,14682,2006-02-28
10855,39587,27897,2019-05-10
10856,23629,19612,2015-11-16
10857,13394,8645,2022-04-12
10858,488,7538,2015-12-27
10859,18460,34429,2025-07-08
10860,53859,20269,2002-11-06
10861,46521,4642,2003-10-11
10862,9136,12804,2003-06-24
10863,50205,37900,2024-04-30
10864,19930,1680,2010-05-17
10865,6953,33392,2003-02-16
10866,55914,34177,2001-06-25
10867,57064,8173,2015-03-04
10868,15854,22198,2009-12-18
10869,16620,27611,2019-08-20
10870,51299,15826,2008-08-30
10871,7835,6758,2012-06-14
10872,24554,26623,2015-11-24
10873,20052,17599,2006-12-27
10874,33619,10929,2020-08-07
10875,22207,8150,2001-03-13
10876,4647,6773,2025-01-06
10877,20963,147,2004-06-23
10878,16161,6508,2015-08-30
10879,12373,5181,2004-01-21
10880,10218,21806,2020-01-16
10881,13123,47,2013-07-30
10882,12150,34120,2000-04-09
10883,52462,14847,2001-05-12
10884,51378,32916,2022-06-12
10885,23793,31150,2006-08-12
10886,5165,28875,2000-03-05
10887,20554,31154,2008-03-16
10888,22136,6598,2021-08-28
10889,39273,24517,2009-02-04
10890,29454,7953,2019-01-19
10891,46618,28185,2021-09-22
10892,7759,11341,2004-10-02
10893,29538,8735,2017-01-01
10894,15767,10575,2015-03-31
10895,11821,22969,2003-07-22
10896,21908,9423,2023-04-01
10897,7642,12543,2008-11-01
10898,21331,26518,2003-05-02
10899,5789,28577,2005-02-22
10900,27175,25083,2021-08-26
10901,10202,4402,2014-12-23
10902,19863,26332,2007-11-27
10903,12036,12931,2023-10-20
10904,45923,2492,2023-02-05
10905,19186,32380,2005-02-17
10906,19154,20124,2010-10-06
10907,49541,13962,2001-06-14
10908,53166,3685,2020-12-11
10909,7863,25114,2017-10-05
10910,2541,5585,2001-02-08
10911,28612,36393,2015-06-20
10912,26458,4086,2018-09-12
10913,19827,33783,2013-11-04
10914,18092,33608,2015-03-26
10915,29701,32678,2020-01-03
10916,1623,21701,2014-06-08
10917,10259,31573,2018-08-17
10918,1665,4031,2018-02-07
10919,27930,21383,2011-06-11
10920,19139,1114,2004-11-08
10921,24998,1454,2014-07-03
10922,15464,21288,2025-02-27
10923,3856,36838,2003-11-16
10924,2577,21399,2025-06-13
10925,53435,34105,2006-05-04
10926,56583,20343,2020-06-26
10927,10807,5032,2002-08-07
10928,54178,15290,2008-03-02
10929,29887,21155,2021-01-02
10930,29037,4465,2005-06-28
10931,9643,18451,2008-01-10
10932,23859,27012,2024-04-20
10933,57091,263,2022-09-24
10934,17732,9052,2022-01-09
10935,18085,9403,2024-08-16
10936,4154,34684,2015-03-29
10937,8419,12632,2020-03-21
10938,15570,31281,2000-02-29
10939,4782,7815,2014-12-01
10940,4685,20007,2001-12-19
10941,18466,18993,2022-06-22
10942,8328,29928,2002-09-20
10943,40257,14661,2012-06-09
10944,51965,25257,2020-01-11
10945,5896,23492,2002-08-06
10946,51922,17575,2020-02-27
10947,914,7082,2006-07-17
10948,13925,110,2025-04-16
10949,7108,17836,2014-09-06
10950,13906,35615,2021-03-28
10951,26949,7852,2013-07-14
10952,30370,26214,2009-12-17
10953,23346,34485,2019-09-19
10954,20931,11715,2024-01-14
10955,22698,16714,2005-12-18
10956,53458,26582,2018-05-10
10957,48439,24994,2003-08-11
10958,52874,6640,2020-06-03
10959,25591,22510,2017-01-19
10960,28035,20295,2023-08-08
10961,6521,36977,2019-04-28
10962,28888,22187,2023-11-27
10963,12743,3105,2025-02-01
10964,20477,8231,2012-02-28
10965,7140,35993,2025-12-23
10966,37926,20447,2012-02-05
10967,24650,21913,2020-09-27
10968,24214,10896,2009-02-11
10969,19770,26933,2020-06-15
10970,8581,18087,2024-08-12
10971,16283,17601,2012-01-25
10972,25348,27694,2014-08-29
10973,28108,12676,2010-08-02
10974,28593,27298,2022-10-23
10975,30086,17746,2010-05-18
10976,50578,13418,2003-07-12
10977,29654,9179,2023-02-21
10978,24583,25641,2005-05-25
10979,10618,32504,2021-12-18
10980,814,17566,2002-08-03
10981,5945,29397,2016-07-10
10982,40275,7740,2008-07-21
10983,50248,21071,2005-12-04
10984,19898,36359,2010-01-16
10985,16674,31424,2010-04-17
10986,51111,21169,2005-04-19
10987,2184,650,2010-02-26
10988,21132,4470,2004-07-11
10989,45979,2274,2002-06-01
10990,22322,37649,2020-11-08
10991,48141,26327,2002-07-30
10992,3465,37816,2019-08-03
10993,29396,22870,2017-07-02
10994,21203,16995,2025-02-07
10995,1512,27591,2006-01-27
10996,16688,11139,2018-04-28
10997,10029,1956,2015-08-13
10998,37910,22749,2002-12-14
10999,21673,32553,2017-09-13
11000,21469,23876,2006-04-20
11001,10141,36428,2002-12-29
11002,9348,18424,2020-10-29
11003,52282,22328,2018-10-19
11004,5729,6684,2012-10-01
11005,54503,16211,2001-10-04
11006,4970,20517,2021-11-11
11007,29785,6926,2021-08-21
11008,13736,5642,2013-09-22
11009,4108,8809,2013-08-15
11010,49676,23569,2005-01-03
11011,9613,5847,2000-06-06
11012,20335,11897,2003-10-18
11013,4963,15097,2022-05-08
11014,40655,783,2006-11-29
11015,24601,14182,2022-08-16
11016,22161,34729,2007-07-19
11017,9713,25162,2015-01-20
11018,47986,18845,2005-05-22
11019,26688,25796,2017-09-08
11020,21081,25650,2014-12-28
11021,3557,32474,2001-12-15
11022,3382,25925,2015-03-05
11023,21134,3686,2009-10-31
11024,32767,7402,2004-11-24
11025,29700,23866,2012-04-21
11026,2224,446,2020-02-04
11027,54972,32920,2005-08-03
11028,3397,7288,2008-10-08
11029,8848,13800,2006-07-14
11030,10559,21052,2025-03-23
11031,28739,4201,2011-05-01
11032,8984,22863,2015-12-15
11033,4493,19853,2021-10-04
11034,12036,16313,2007-09-08
11035,2068,17443,2023-09-13
11036,55122,2711,2015-01-29
11037,4352,24933,2019-01-17
11038,3331,20371,2005-06-14
11039,12563,35294,2007-08-05
11040,51941,24760,2011-11-15
11041,20888,15475,2018-12-20
11042,24257,13087,2018-01-29
11043,50043,33319,2002-01-31
11044,22343,32140,2018-07-05
11045,45875,11702,2007-05-26
11046,14059,17377,2010-06-19
11047,46874,12858,2000-09-20
11048,22139,2512,2010-07-01
11049,12906,27877,2008-06-02
11050,20991,13519,2000-09-07
11051,55038,4261,2001-06-01
11052,25742,26652,2000-05-17
11053,39505,18836,2001-02-15
11054,29011,4792,2009-12-06
11055,3332,5246,2008-09-26
11056,12341,14609,2013-08-27
11057,7039,12241,2008-02-11
11058,29027,30948,2005-05-09
11059,19988,27609,2013-05-27
11060,30244,351,2020-08-03
11061,5229,10005,2014-10-19
11062,22266,25627,2019-11-14
11063,54090,20369,2025-06-26
11064,51571,200,2001-12-20
11065,673,35805,2020-01-08
11066,8897,26697,2002-05-22
11067,25900,19019,2006-10-14
11068,14949,18665,2021-01-05
11069,49858,30979,2024-03-24
11070,7152,34680,2010-01-18
11071,55542,12971,2005-11-03
11072,26465,17539,2025-04-10
11073,19451,11013,2021-10-10
11074,22410,4596,2014-01-31
11075,53107,11582,2024-12-17
11076,50023,31569,2003-07-27
11077,13090,7221,2015-12-13
11078,248,2151,2018-02-04
11079,17731,8134,2012-10-28
11080,26146,10809,2023-11-07
11081,1703,24773,2009-08-06
11082,20480,28732,2010-05-23
11083,57302,4256,2005-09-26
11084,54078,33095,2014-05-04
11085,23224,26406,2024-02-15
11086,15918,22272,2009-11-12
11087,46868,24765,2001-10-24
11088,22500,33343,2018-11-19
11089,3950,16617,2024-08-15
11090,21268,26741,2005-12-04
11091,38634,10671,2001-11-22
11092,1893,4100,2008-05-12
11093,49878,14202,2016-01-08
11094,38768,3280,2002-06-05
11095,12686,23483,2007-08-30
11096,7943,29787,2023-01-08
11097,47750,3537,2020-01-13
11098,52129,21489,2019-02-15
11099,55331,13044,2023-01-15
11100,12492,35946,2002-10-18
11101,16164,37425,2022-10-11
11102,365,26796,2010-02-28
11103,13825,26040,2011-05-19
11104,608,6718,2013-06-30
11105,36592,30493,2003-02-06
11106,56811,14013,2007-09-11
11107,40674,23070,2002-05-03
11108,31308,7053,2007-09-10
11109,5874,8124,2002-08-24
11110,19667,30952,2021-06-28
11111,48122,7362,2025-02-18
11112,32979,36003,2018-12-17
11113,8348,19298,2007-09-03
11114,40527,14800,2016-09-07
11115,56943,7167,2014-09-30
11116,11079,25084,2020-11-16
11117,38294,20976,2011-12-26
11118,40495,20854,2015-04-03
11119,46719,19867,2009-08-27
11120,38227,12342,2014-04-27
11121,2112,23997,2000-04-08
11122,25842,9347,2008-08-07
11123,48527,4448,2002-09-27
11124,8322,26027,2007-08-14
11125,40040,34976,2015-06-28
11126,8503,13681,2000-08-10
11127,30486,18480,2015-03-01
11128,133,9972,2008-08-01
11129,29960,3043,2024-06-01
11130,23600,18788,2012-12-23
11131,28897,1093,2003-06-21
11132,49115,28096,2011-02-23
11133,7164,13912,2018-05-14
11134,22352,4164,2015-02-07
11135,13615,8288,2003-09-16
11136,7071,26164,2020-04-15
11137,49546,23382,2019-11-26
11138,48597,1698,2002-02-15
11139,53599,14816,2001-02-24
11140,20763,14944,2025-08-08
11141,9892,45,2003-09-28
11142,32960,5504,2021-07-07
11143,3531,34521,2020-03-13
11144,20857,30564,2016-01-23
11145,45965,34755,2006-05-05
11146,11677,18055,2006-09-10
11147,5374,17710,2014-09-04
11148,85,6529,2002-01-12
11149,16058,15668,2025-11-27
11150,15774,3019,2021-10-12
11151,55943,28880,2014-08-23
11152,4119,10220,2001-01-07
11153,185,7320,2017-06-09
11154,29669,14358,2000-11-11
11155,11956,36742,2025-03-31
11156,24157,7896,2014-02-16
11157,50096,14917,2010-05-06
11158,53353,10943,2006-04-28
11159,9306,14149,2001-07-10
11160,10738,9544,2021-03-17
11161,14139,31821,2023-11-14
11162,54122,29757,2011-04-26
11163,26016,21093,2018-10-23
11164,20931,10108,2009-12-04
11165,39385,37570,2006-07-10
11166,51839,28755,2005-02-26
11167,24453,35443,2005-07-03
11168,4049,24565,2023-12-23
11169,33715,30612,2018-08-12
11170,55636,34403,2012-08-11
11171,9556,34792,2004-05-05
11172,55625,19490,2022-03-25
11173,9565,31999,2016-05-05
11174,14987,533,2001-08-29
11175,24199,35446,2010-08-31
11176,19315,34486,2015-12-14
11177,12397,32901,2012-04-29
11178,38879,16611,2001-10-15
11179,5113,926,2007-12-29
11180,55132,19096,2012-07-24
11181,14652,34266,2025-08-15
11182,26889,29154,2017-09-03
11183,5285,32241,2011-05-11
11184,1659,18751,2017-05-14
11185,35571,18873,2015-05-11
11186,13479,24335,2025-12-11
11187,38060,7270,2002-12-19
11188,17153,11070,2001-12-08
11189,55014,26357,2005-11-10
11190,861,37873,2021-02-03
11191,20810,14368,2018-04-11
11192,23626,28679,2001-02-10
11193,56836,20997,2013-10-11
11194,53164,2207,2017-02-13
11195,33554,22137,2015-11-20
11196,54390,34045,2005-08-04
11197,15667,15188,2017-01-23
11198,11371,4341,2003-01-19
11199,48463,31281,2010-04-13
11200,8764,11906,2013-10-14
11201,7905,31693,2003-04-21
11202,56995,25145,2013-12-17
11203,12113,7320,2016-08-15
11204,3848,37983,2001-03-25
11205,7175,25412,2011-06-15
11206,14181,23701,2025-01-30
11207,27104,4047,2021-04-30
11208,27240,36239,2002-10-14
11209,16802,26625,2011-10-05
11210,10704,26397,2008-04-23
11211,19875,4803,2024-04-07
11212,11960,37533,2005-09-21
11213,8486,16351,2014-04-21
11214,50117,12622,2012-12-24
11215,16535,19543,2012-05-15
11216,39651,25799,2011-03-13
11217,240,18554,2018-09-16
11218,16938,36988,2005-01-09
11219,47140,25763,2010-08-15
11220,19644,4267,2006-07-06
11221,18096,23820,2000-07-21
11222,50839,19633,2019-06-24
11223,50465,17586,2022-03-05
11224,25696,35901,2019-01-03
11225,53972,7389,2025-07-08
11226,51519,18175,2004-04-18
11227,49935,5320,2007-05-07
11228,25162,12023,2025-03-16
11229,12502,13774,2021-09-29
11230,55856,136,2024-06-19
11231,11280,9590,2010-04-15
11232,50296,3688,2018-07-31
11233,37771,27313,2010-08-03
11234,10670,11859,2001-07-02
11235,51423,9454,2018-06-25
11236,50553,16930,2001-12-04
11237,21509,33151,2022-12-21
11238,782,15844,2013-10-09
11239,51608,6311,2002-12-14
11240,26423,3541,2025-07-14
11241,40156,20287,2015-09-26
11242,25605,26950,2010-10-05
11243,12101,30969,2004-12-26
11244,6744,16622,2018-02-24
11245,14934,10157,2023-06-05
11246,1718,5010,2011-10-11
11247,10334,3882,2013-10-22
11248,47744,14567,2005-10-09
11249,50469,633,2024-09-10
11250,34553,30514,2002-01-17
11251,500,9618,2015-04-22
11252,29609,14005,2002-04-05
11253,28193,2501,2018-11-30
11254,20047,33895,2000-03-23
11255,7910,4776,2010-12-06
11256,50222,694,2019-04-29
11257,25498,20501,2022-04-27
11258,487,6752,2000-06-10
11259,17820,14888,2023-04-22
11260,27160,7150,2002-09-28
11261,48545,3148,2023-04-28
11262,49549,27569,2024-06-27
11263,38085,13466,2006-07-10
11264,355,33823,2007-04-30
11265,53810,28487,2002-03-06
11266,10197,12534,2004-06-20
11267,54234,18484,2017-08-20
11268,10835,21492,2024-05-02
11269,13045,15251,2019-11-07
11270,51026,24166,2024-07-07
11271,21498,14853,2021-04-24
11272,14842,19929,2022-12-17
11273,25817,25583,2009-06-08
11274,15960,4197,2016-11-23
11275,21593,35154,2004-04-08
11276,16703,23737,2016-08-01
11277,51187,7534,2011-07-18
11278,40230,12961,2022-04-26
11279,2241,27234,2015-11-12
11280,30265,11731,2005-05-15
11281,39846,14761,2019-09-24
11282,25877,36975,2000-05-25
11283,24662,28176,2013-02-14
11284,29228,21198,2002-02-06
11285,22500,6186,2000-06-02
11286,28780,8361,2025-08-05
