expedition_id,meteorite_id,scientist_id,expedition_date,notes
6939,10109,34565,1987-01-13,Ice shelf reconnaissance
6940,932,25271,1906-05-02,Archaeological site investigation
6941,26785,14433,1929-08-06,Deep cave exploration
6942,49693,36608,1991-12-02,Collected sample from desert
6943,49007,17511,1938-09-03,Archaeological site investigation
6944,5441,8117,2015-05-23,Archaeological site investigation
6945,53893,29504,1935-07-12,Remote island retrieval
6946,25860,26136,1957-01-18,High-altitude balloon collection
6947,46978,31008,1984-09-23,Glacial core drilling
6948,35543,1603,2019-01-07,Expedition in polar region
6949,56277,18983,1911-09-25,Volcanic crater sampling
6950,55347,1515,2022-04-04,Glacial core drilling
6951,26272,12078,1916-06-10,Deep cave exploration
6952,51688,20512,1957-02-19,Expedition in polar region
6953,24769,20615,1982-02-07,Archaeological site investigation
6954,21368,22256,2015-07-02,Underwater exploration
6955,30088,5161,2019-11-10,Remote island retrieval
6956,49117,25092,1921-11-11,Glacial core drilling
6957,6180,968,1918-09-26,Mountain peak sampling
6958,277,32042,1951-08-24,Expedition in polar region
6959,1366,9562,1900-04-22,Urban expedition
6960,55436,2825,1910-05-27,Meteor crater excavation
6961,20015,31460,1996-10-21,Desert dune survey
6962,51116,13926,2019-12-30,Mountain peak sampling
6963,13644,23616,1910-03-30,Tropical rainforest expedition
6964,48066,4211,1934-12-23,Deep cave exploration
6965,53981,37759,2015-10-03,Volcanic crater sampling
6966,35629,33412,1977-05-05,Arid plateau mission
6967,27096,208,1952-12-26,Desert dune survey
6968,53583,21639,1979-03-03,Meteor crater excavation
6969,10557,794,1930-11-04,Remote island retrieval
6970,38930,16440,1996-09-08,Remote island retrieval
6971,5816,9469,2003-09-13,Urban expedition
6972,108,8061,1946-11-17,Deep cave exploration
6973,9731,12444,1971-09-04,High-altitude balloon collection
6974,10814,753,1911-08-09,High-altitude balloon collection
6975,1244,13104,1938-10-13,Mountain peak sampling
6976,20673,3603,1959-09-21,Ice shelf reconnaissance
6977,25634,28639,1960-07-16,Volcanic crater sampling
6978,23765,36000,1930-12-20,Meteor crater excavation
6979,11406,20546,1921-09-26,Remote island retrieval
6980,6269,16741,1913-05-18,Deep cave exploration
6981,23990,31642,1925-11-26,Expedition in polar region
6982,50139,27861,1967-05-12,Glacial core drilling
6983,55388,34364,1958-12-29,Tropical rainforest expedition
6984,26438,8968,1906-06-07,Remote island retrieval
6985,115,28891,2007-11-08,Arid plateau mission
6986,56317,30827,2008-12-12,Remote island retrieval
6987,51382,35371,1900-04-26,Deep cave exploration
6988,16519,33724,1932-04-11,Glacial core drilling
6989,13202,898,2007-05-03,Volcanic crater sampling
6990,24577,37382,1943-08-09,Mountain peak sampling
6991,29316,10546,1913-04-06,Collected sample from desert
6992,49678,35608,2012-08-09,Glacial core drilling
6993,19369,23686,1979-08-17,Urban expedition
6994,9470,24113,1998-04-26,Expedition in polar region
6995,30724,27498,2018-12-18,Expedition in polar region
6996,29777,19916,1986-11-23,Volcanic crater sampling
6997,22079,4848,1965-06-18,Volcanic crater sampling
6998,341,34223,1917-05-12,Deep cave exploration
6999,28461,25417,2006-04-10,Expedition in polar region
7000,13225,9904,2003-05-02,Collected sample from desert
7001,9767,19372,2003-04-15,Mountain peak sampling
7002,18959,24307,1959-02-16,Archaeological site investigation
7003,47328,16834,1932-04-01,Ice shelf reconnaissance
7004,33585,1479,1947-01-11,Desert dune survey
7005,25732,19195,1981-12-23,Collected sample from desert
7006,30532,27354,1980-08-13,Archaeological site investigation
7007,21744,5267,1989-07-17,Collected sample from desert
7008,25590,20501,1922-03-12,Mountain peak sampling
7009,21410,25430,1946-11-17,Desert dune survey
7010,22377,28607,1992-09-20,Volcanic crater sampling
7011,24173,7597,2012-05-23,Urban expedition
7012,7450,1026,1942-01-04,Collected sample from desert
7013,48633,27027,1911-05-27,Arid plateau mission
7014,25650,32270,1929-06-04,Underwater exploration
7015,23630,12200,1908-11-24,Arid plateau mission
7016,14638,37691,2010-01-18,Glacial core drilling
7017,16113,15230,2011-03-09,Deep cave exploration
7018,40558,23189,1951-12-30,Field collection in forest
7019,14929,22417,2004-12-30,Tropical rainforest expedition
7020,4863,11366,1993-03-30,Volcanic crater sampling
7021,8456,7295,1962-05-13,Underwater exploration
7022,24239,22768,1949-11-17,Glacial core drilling
7023,5843,21703,1972-10-31,Collected sample from desert
7024,3955,37458,1953-10-29,High-altitude balloon collection
7025,4270,25443,1953-12-19,Ice shelf reconnaissance
7026,4377,13351,1953-02-14,Underwater exploration
7027,20643,34621,1973-06-10,Urban expedition
7028,19992,2082,1925-02-06,Urban expedition
7029,56244,13857,1942-11-04,Remote island retrieval
7030,28878,12197,1994-05-22,Meteor crater excavation
7031,46928,18773,2020-06-22,Mountain peak sampling
7032,26792,3653,1924-08-03,Expedition in polar region
7033,48173,9503,1930-12-09,Glacial core drilling
7034,5640,13953,1953-05-16,Arid plateau mission
7035,6353,18510,1943-11-05,Volcanic crater sampling
7036,21996,1940,1989-11-16,Meteor crater excavation
7037,38994,9302,1904-06-30,Remote island retrieval
7038,18918,14734,1951-06-01,Expedition in polar region
7039,10647,33757,1952-03-03,Field collection in forest
7040,14206,10619,1906-02-16,Urban expedition
7041,13534,1921,1903-04-17,Archaeological site investigation
7042,29337,4457,2006-12-02,Arid plateau mission
7043,53268,9983,2023-11-28,Arid plateau mission
7044,16115,37753,1932-07-28,Volcanic crater sampling
7045,20928,35681,2008-02-22,Urban expedition
7046,15490,26499,2002-07-22,Underwater exploration
7047,4920,33734,1938-11-01,Mountain peak sampling
7048,5329,36352,2008-09-20,Deep cave exploration
7049,21137,24176,1962-03-05,Desert dune survey
7050,52175,13440,1901-05-13,Mountain peak sampling
7051,8054,6913,1966-02-01,High-altitude balloon collection
7052,40558,30705,1936-01-17,Desert dune survey
7053,46814,29196,1960-11-01,Field collection in forest
7054,38483,32497,1918-01-09,Ice shelf reconnaissance
7055,51119,18152,1973-12-16,Arid plateau mission
7056,27959,37139,1920-12-17,Expedition in polar region
7057,19017,4930,1909-05-30,Remote island retrieval
7058,56049,26874,1993-07-21,Arid plateau mission
7059,6331,28775,1903-08-21,Expedition in polar region
7060,54863,19470,1996-02-21,Volcanic crater sampling
7061,57153,2237,1975-06-02,Glacial core drilling
7062,23890,30861,1933-03-03,Field collection in forest
7063,55618,31016,1924-07-31,Desert dune survey
7064,4219,18933,1905-01-14,Ice shelf reconnaissance
7065,50290,16585,2013-06-15,Arid plateau mission
7066,54311,35800,1947-09-16,Tropical rainforest expedition
7067,29303,5061,1913-10-29,Remote island retrieval
7068,10015,33240,1932-03-22,Remote island retrieval
7069,16157,22035,1936-05-30,Ice shelf reconnaissance
7070,7187,11076,1946-06-26,Remote island retrieval
7071,20212,37146,1913-02-04,Deep cave exploration
7072,6078,14498,1947-05-15,Urban expedition
7073,995,18336,1999-05-25,Remote island retrieval
7074,11939,31207,1918-02-07,Archaeological site investigation
7075,30560,8381,1981-04-29,Arid plateau mission
7076,50080,9114,1980-01-17,Underwater exploration
7077,55094,920,1921-10-22,Meteor crater excavation
7078,8299,5199,1950-03-12,Arid plateau mission
7079,49144,29314,2020-12-25,Field collection in forest
7080,56426,28695,1998-11-09,Collected sample from desert
7081,40342,3118,2025-10-31,High-altitude balloon collection
7082,50318,15798,1923-05-03,Ice shelf reconnaissance
7083,46884,24044,1901-06-20,Archaeological site investigation
7084,20223,20167,1956-10-15,Expedition in polar region
7085,10904,20996,1911-06-13,Desert dune survey
7086,25190,11456,1920-11-02,Tropical rainforest expedition
7087,13544,13488,1956-12-30,Underwater exploration
7088,9844,17668,1959-05-27,High-altitude balloon collection
7089,30755,24993,2011-07-15,Collected sample from desert
7090,7564,23504,1979-08-14,Remote island retrieval
7091,38827,35510,2003-09-14,Deep cave exploration
7092,52175,6701,1915-02-27,Field collection in forest
7093,55123,26974,1939-10-22,Meteor crater excavation
7094,46532,33635,1995-12-14,Remote island retrieval
7095,13764,1861,2021-01-28,Glacial core drilling
7096,52245,35560,1994-09-24,Tropical rainforest expedition
7097,14164,414,1986-04-28,Remote island retrieval
7098,51939,28775,1936-09-12,Expedition in polar region
7099,18042,11037,1974-02-27,High-altitude balloon collection
7100,50096,32143,1932-12-28,Remote island retrieval
7101,28391,6657,1976-03-07,Underwater exploration
7102,28128,33247,1935-12-22,Meteor crater excavation
7103,5703,7239,1973-05-09,Archaeological site investigation
7104,39372,34769,1950-06-11,Underwater exploration
7105,46828,1720,1928-03-17,Field collection in forest
7106,34063,17163,1951-02-17,Urban expedition
7107,9926,14030,2005-06-02,Ice shelf reconnaissance
7108,9244,5325,1921-11-09,Collected sample from desert
7109,22113,15927,1950-07-08,Volcanic crater sampling
7110,8610,7357,2007-02-22,Expedition in polar region
7111,29815,11935,1929-09-20,Glacial core drilling
7112,51749,14818,1986-04-15,Archaeological site investigation
7113,15123,16668,1984-09-21,Remote island retrieval
7114,28355,17309,1957-10-13,Mountain peak sampling
7115,56345,15412,1954-11-01,Meteor crater excavation
7116,22173,28077,1932-09-11,Arid plateau mission
7117,4886,7297,2004-07-26,Desert dune survey
7118,29732,19679,2025-10-19,Underwater exploration
7119,13248,26678,1934-07-06,Remote island retrieval
7120,20614,21366,1939-06-07,Desert dune survey
7121,21117,33521,1962-10-05,Field collection in forest
7122,33792,2710,1968-02-09,Arid plateau mission
7123,18682,19084,1962-05-05,Volcanic crater sampling
7124,21838,30307,1975-12-13,Tropical rainforest expedition
7125,19467,12794,2012-01-08,Collected sample from desert
7126,18923,16711,1968-10-17,High-altitude balloon collection
7127,35569,7012,1971-10-04,Remote island retrieval
7128,9123,20775,2017-05-30,Expedition in polar region
7129,9687,1046,1939-07-05,Mountain peak sampling
7130,7586,25404,1965-08-05,High-altitude balloon collection
7131,27954,26085,1999-09-03,Collected sample from desert
7132,10274,18784,1957-09-04,Glacial core drilling
7133,8205,24079,1939-01-10,Glacial core drilling
7134,30557,1675,1976-05-07,Field collection in forest
7135,13490,16155,1955-09-26,Ice shelf reconnaissance
7136,7530,17249,1997-08-21,Underwater exploration
7137,28040,18679,1922-04-25,High-altitude balloon collection
7138,10831,12543,1914-05-26,Volcanic crater sampling
7139,9920,3071,1910-01-21,Underwater exploration
7140,30127,22312,1957-03-30,Field collection in forest
7141,29972,28947,1975-03-23,Remote island retrieval
7142,47233,19221,2007-12-04,Expedition in polar region
7143,54864,1040,1997-05-02,Expedition in polar region
7144,50918,570,2023-12-06,Archaeological site investigation
7145,23650,8416,1977-06-03,Deep cave exploration
7146,13775,33865,1981-08-06,Collected sample from desert
7147,6132,2284,1992-11-05,Expedition in polar region
7148,55485,7332,1996-12-19,Desert dune survey
7149,21073,35410,1933-09-21,Volcanic crater sampling
7150,49034,6286,1976-12-03,Deep cave exploration
7151,12970,10279,1913-11-26,Expedition in polar region
7152,20104,37189,1946-04-29,Arid plateau mission
7153,4179,22876,1929-02-21,Tropical rainforest expedition
7154,3436,29268,2009-12-21,Ice shelf reconnaissance
7155,54577,3626,1987-02-08,Glacial core drilling
7156,26517,17253,2023-04-22,Tropical rainforest expedition
7157,6589,21933,1981-11-09,Mountain peak sampling
7158,13516,29022,1929-04-15,Glacial core drilling
7159,39090,1303,2018-08-26,Mountain peak sampling
7160,28845,3773,1975-06-21,Remote island retrieval
7161,6416,28994,1940-03-16,Urban expedition
7162,13436,33782,1923-06-01,Mountain peak sampling
7163,48253,6264,2003-06-13,Arid plateau mission
7164,17992,4174,2016-01-20,Expedition in polar region
7165,17338,21851,2018-02-28,Deep cave exploration
7166,19634,7922,1932-12-13,Meteor crater excavation
7167,11423,21490,1931-11-26,Deep cave exploration
7168,38621,10190,1915-10-12,Arid plateau mission
7169,13926,32699,1964-09-02,Meteor crater excavation
7170,23888,8487,1933-06-05,Deep cave exploration
7171,6372,36665,1905-02-04,Desert dune survey
7172,11972,1777,1972-01-28,Archaeological site investigation
7173,25016,36864,2006-07-17,Desert dune survey
7174,46597,24539,1994-12-09,Archaeological site investigation
7175,1715,37997,1992-02-28,Glacial core drilling
7176,15646,12023,1966-01-16,Glacial core drilling
7177,12164,27702,1973-07-17,Expedition in polar region
7178,11114,28442,1992-02-13,Urban expedition
7179,8907,16244,1994-10-26,Underwater exploration
7180,49730,24980,1942-07-16,Mountain peak sampling
7181,50303,5522,1929-01-06,Underwater exploration
7182,5971,30086,1940-08-14,Underwater exploration
7183,10910,16862,1926-08-11,High-altitude balloon collection
7184,11477,6893,1941-02-05,Glacial core drilling
7185,53550,1081,1941-02-08,Underwater exploration
7186,14327,1355,2010-08-26,Urban expedition
7187,13284,28832,1930-07-07,Archaeological site investigation
7188,2042,2402,1994-03-21,Desert dune survey
7189,13864,15579,1912-05-15,Glacial core drilling
7190,20933,5692,1930-08-23,Deep cave exploration
7191,57127,22126,2011-12-05,Meteor crater excavation
7192,4971,24354,1910-03-20,Underwater exploration
7193,45632,1269,1977-10-29,Glacial core drilling
7194,25839,10887,1912-03-12,Volcanic crater sampling
7195,26410,36865,1953-01-30,Expedition in polar region
7196,1501,36667,1925-05-05,Desert dune survey
7197,30213,9265,1900-07-25,Volcanic crater sampling
7198,552,18893,1972-01-11,Urban expedition
7199,24818,954,2009-12-22,Deep cave exploration
7200,7012,32185,2007-08-20,Deep cave exploration
7201,19053,29823,1918-02-27,Deep cave exploration
7202,19642,37398,1995-10-25,Meteor crater excavation
7203,24809,28777,1942-08-03,High-altitude balloon collection
7204,10244,1273,2011-11-03,High-altitude balloon collection
7205,19816,1620,1932-09-24,Volcanic crater sampling
7206,8394,32960,2011-09-14,Archaeological site investigation
7207,925,1047,1951-12-22,Remote island retrieval
7208,26794,33115,1903-02-24,Mountain peak sampling
7209,50619,20532,1931-12-03,Expedition in polar region
7210,30526,4711,1907-03-23,Deep cave exploration
7211,20859,29425,1939-01-21,Ice shelf reconnaissance
7212,13721,14297,1945-12-01,Expedition in polar region
7213,52887,32095,2017-01-08,Ice shelf reconnaissance
7214,29916,34289,1914-04-20,Expedition in polar region
7215,9601,23283,1937-01-19,Glacial core drilling
7216,19503,23471,1905-05-05,Collected sample from desert
7217,35692,8666,1921-09-03,Volcanic crater sampling
7218,47922,27774,1948-07-13,Remote island retrieval
7219,18991,20323,1935-10-10,Meteor crater excavation
7220,27404,8467,2017-01-10,High-altitude balloon collection
7221,15797,2436,1927-12-17,Desert dune survey
7222,25050,8559,1945-09-18,High-altitude balloon collection
7223,18962,29182,1935-10-29,Field collection in forest
7224,13709,2302,1948-12-20,Desert dune survey
7225,55903,35031,1927-07-11,Glacial core drilling
7226,25783,33606,1940-04-14,Arid plateau mission
7227,25221,24021,2022-09-20,Volcanic crater sampling
7228,40054,33573,1913-12-05,Archaeological site investigation
7229,18032,1397,1959-08-06,Arid plateau mission
7230,12899,26812,1953-09-29,Collected sample from desert
7231,7156,18006,1947-03-27,Urban expedition
7232,50435,5780,2016-05-06,Archaeological site investigation
7233,28304,15980,1923-12-15,Expedition in polar region
7234,6107,36782,1902-09-21,Urban expedition
7235,408,13787,1946-12-26,Collected sample from desert
7236,6839,30337,1984-10-11,High-altitude balloon collection
7237,20956,25070,1992-12-19,Urban expedition
7238,5135,13199,1944-04-30,High-altitude balloon collection
7239,2249,10203,2021-12-07,Tropical rainforest expedition
7240,56030,11834,1985-08-21,Deep cave exploration
7241,22301,9032,1917-03-21,Tropical rainforest expedition
7242,24713,35386,1900-12-22,Deep cave exploration
7243,13061,26443,2022-01-30,Desert dune survey
7244,22561,28369,2021-10-24,Meteor crater excavation
7245,16954,12978,1914-02-28,Archaeological site investigation
7246,2043,34343,1989-05-09,Expedition in polar region
7247,8024,28514,1963-07-05,Underwater exploration
7248,10666,29447,1972-12-09,Remote island retrieval
7249,30254,6682,2006-01-28,Archaeological site investigation
