funding_id,scientist_id,amount,sponsor,year
2183,3140,460266,Aerojet Rocketdyne,1942
2184,33934,272321,Space Systems Loral,1970
2185,6001,367874,Kepler Communications,1908
2186,6513,418448,SES,2016
2187,33336,268234,Rocket Lab,2021
2188,11756,290712,SSL,1969
2189,17276,106170,NSF,1919
2190,4387,166549,Thales Alenia Space,1967
2191,7240,178427,General Dynamics,1952
2192,6091,368059,Blue Canyon Technologies,2010
2193,10103,442493,Spire Global,1912
2194,16725,190902,OHB System,2006
2195,21358,376149,Astrobotic,2011
2196,10325,240351,Kepler Communications,1984
2197,183,151000,Raytheon,2022
2198,36204,428101,ITAR Solutions,1900
2199,14017,424224,Telesat,1935
2200,19085,455587,Xplore,1978
2201,2595,423700,ISRO,1907
2202,19143,470813,Quantum Space,1982
2203,9547,313644,Vector Launch,1970
2204,3106,453461,Telesat,1962
2205,23235,268764,Virgin Galactic,1922
2206,18886,134749,Quantum Space,1952
2207,19422,371832,Momentus,1960
2208,27888,172267,SpaceX,1937
2209,15302,407611,Space Angels,1969
2210,18973,174388,Harris Corporation,2004
2211,23881,216149,SpaceX,2020
2212,10750,486901,SpaceIL,2020
2213,19023,382304,Xplore,1912
2214,34910,327149,Maxar Technologies,1928
2215,3792,465208,Iridium,1988
2216,31487,299117,General Dynamics,1942
2217,20038,248810,Roscosmos,1929
2218,491,465822,Aerospace Corporation,1999
2219,4492,288991,Relativity,1957
2220,32399,179721,ITAR Solutions,1914
2221,36336,222857,Diehl Aerospace,2015
2222,9469,204971,Diehl Aerospace,1993
2223,911,363295,Sierra Nevada Corporation,2000
2224,34177,255612,Vulcan Inc.,1988
2225,19089,481549,Virgin Galactic,1928
2226,32442,484906,SpacePharma,2019
2227,18846,408150,Effective Innovations,1977
2228,3825,313237,Paragon Space Development Corporation,1963
2229,11985,349451,Vector Launch,1968
2230,15885,226998,Spire Global,1963
2231,28010,256483,Private,1904
2232,19860,125996,Lockheed Martin Space,1966
2233,2247,201863,Xplore,1940
2234,8911,151360,Hughes,1974
2235,5550,283668,Lockheed Martin,2007
2236,31920,384916,Tyvak Nano-Satellite Systems,1918
2237,6671,141455,GomSpace,1957
2238,34654,306295,KARI,1975
2239,20131,490157,MDA,1902
2240,18677,318435,Sierra Nevada Corporation,1999
2241,14500,470168,OneWeb,1939
2242,37071,434151,Kepler Communications,1968
2243,19074,140153,Private,1913
2244,14901,233378,Ball Aerospace,1955
2245,17612,155458,Intelsat,1991
2246,8091,383124,Intelsat,1973
2247,23223,115715,Exos Aerospace,2023
2248,6885,203211,Rocket Lab,1946
2249,701,208018,OneWeb,1949
2250,37904,403820,Firefly Aerospace,2011
2251,9643,244329,Rocket Lab,1957
2252,22252,206858,Raytheon,1971
2253,2448,469805,PLD Space,1932
2254,33467,106576,Bigelow Aerospace,2023
2255,33043,135782,Space Adventures,1906
2256,784,450129,Rocket Crafters,1957
2257,6656,420745,ESA,2003
2258,2141,305078,NewSpace Capital,1937
2259,8474,199195,Private,1994
2260,30425,158579,Effective Innovations,2007
2261,25349,185075,Northrop Grumman,1911
2262,25600,282759,Orbcomm,2010
2263,32686,262490,Eutelsat,1934
2264,7318,139949,NewSpace Capital,1925
2265,8707,303127,Vulcan Inc.,2021
2266,19900,459725,Hughes,1932
2267,3654,126413,KARI,1954
2268,24500,309307,Orbit Fab,1905
2269,28297,317104,The Planetary Society,1963
2270,16277,188554,Cobham,2018
2271,32633,368060,Zero Gravity Solutions,1997
2272,11345,319496,Northrop Grumman,1926
2273,31899,395144,Axiom Space,2022
2274,37647,153490,Airbus,1909
2275,37240,163855,ISRO,1988
2276,28732,485329,Raytheon,2005
2277,17438,425685,Viasat,1981
2278,36064,236530,Boeing Defense,2003
2279,8073,286805,Quantum Space,2013
2280,29481,410081,Aerospace Corporation,1979
2281,34200,214954,Telesat,2000
2282,4616,181542,Axiom Space,2017
2283,23871,458288,NewSpace Capital,1963
2284,24005,391330,Roscosmos,2016
2285,21531,390051,Mitsubishi Heavy Industries,1962
2286,12705,169018,Firefly Rocket Technologies,1900
2287,3016,148680,OHB System,1929
2288,2400,331802,Orbit Fab,1914
2289,25177,120364,Aerospace Corporation,1978
2290,27159,123841,Vector Launch,1989
2291,33691,143955,Globalstar,1934
2292,20421,299097,Quantum Space,1958
2293,7447,314841,Kepler Communications,1975
2294,14038,470130,ASI,2008
2295,4957,138853,Kepler Communications,1923
2296,34587,255396,Effective Innovations,1931
2297,32586,327136,Rocket Lab,2009
2298,5856,224465,Blue Canyon Technologies,1914
2299,15602,434622,Astrobotic,2025
2300,27643,379812,Orbit Fab,1906
2301,18009,318348,Kepler Communications,1948
2302,21074,392043,Thales Alenia Space,2020
2303,27462,481849,GomSpace,1903
2304,30141,386843,Planet Labs,1954
2305,8722,205349,Space Adventures,1981
2306,26902,483385,Telesat,1911
2307,13349,199124,ESA,1909
2308,35461,292707,Roscosmos,1926
2309,28653,492374,Thales Alenia Space,1926
2310,337,330907,Effective Innovations,1998
2311,35236,456195,Orbcomm,2016
2312,31884,384857,Paragon Space Development Corporation,1981
2313,13437,327666,Orbital ATK,1946
2314,27867,106427,Orbcomm,1986
2315,12949,339888,Airbus,1964
2316,11388,291052,Xplore,1960
2317,32261,437960,Planetary Resources,1913
2318,4209,479307,Blue Origin,1907
2319,16079,284637,ISRO,2017
2320,18022,463378,Orbcomm,1987
2321,3646,102846,Planet Labs,2008
2322,15193,235012,Lockheed Martin,1949
2323,20508,417817,Firefly Aerospace,1939
2324,30839,127202,OneWeb,2019
2325,2182,483146,PLD Space,1971
2326,17569,463676,Rocket Lab,2022
2327,26679,249890,Astrocast,2019
2328,37549,332509,Airbus,1912
2329,30059,340326,Spire Global,1987
2330,32416,139345,SpaceX,1962
2331,6268,415477,Orbital ATK,2008
2332,16584,339558,United Launch Alliance,1984
2333,37080,383243,NASA,1960
2334,30767,426567,Aerospace Corporation,2019
2335,966,444428,Spire Global,1957
2336,6034,316383,Fleet Space Technologies,1904
2337,6328,477101,Roscosmos,1935
2338,4474,272303,The Planetary Society,1979
2339,8705,195986,Astrobotic,1904
2340,8895,222473,Orbit Fab,2000
2341,33913,194174,Inmarsat,1937
2342,23004,203830,MDA,1927
2343,11351,407178,Xplore,1910
2344,1880,331753,Harris Corporation,1960
2345,370,353692,Iridium,1942
2346,24875,174522,Mitsubishi Heavy Industries,1982
2347,9329,285190,Blue Origin,2009
2348,23295,313730,Astrocast,1971
2349,6677,279284,Made In Space,1915
2350,9090,278815,GomSpace,1967
2351,28636,343708,AeroVironment,1943
2352,9834,102838,Diehl Aerospace,2005
2353,15732,393247,Quantum Space,1949
2354,19491,356731,Relativity Space,2006
2355,10027,497606,Inmarsat,1973
2356,29772,276947,Zero Gravity Solutions,1917
2357,6656,456005,Orbital ATK,1922
2358,16909,319722,Inmarsat,1991
2359,20969,309583,Space Foundation,1930
2360,24293,264157,Cobham,1946
2361,35928,405272,Mitsubishi Heavy Industries,1982
2362,34600,149579,Rocket Crafters,1998
2363,7342,414242,University,1900
2364,297,121562,Firefly Rocket Technologies,1911
2365,31162,401780,Telesat,1907
2366,20831,189843,The Planetary Society,1976
2367,2700,473344,Exos Aerospace,2015
2368,7002,392057,NASA,2012
2369,23481,427379,Hughes,1921
2370,30073,457043,Orbital ATK,1963
2371,10663,453204,Airbus,1983
2372,30506,308082,Astrocast,2019
2373,14729,337850,ISRO,1925
2374,2941,302015,L3Harris,2020
2375,420,350128,Sierra Nevada Corporation,1905
2376,9003,461794,ESA,1913
2377,19374,255686,Space Systems Loral,1957
2378,32388,138718,Blue Canyon Technologies,1939
2379,36893,365853,Hughes,1923
2380,319,266851,Astrocast,1978
2381,13348,191168,OHB System,2021
2382,23901,290723,Eutelsat,1918
2383,1215,330579,SpaceX,1923
2384,35291,344990,Fleet Space Technologies,2022
2385,23045,113672,Maxar Technologies,1993
2386,16314,210440,Mitsubishi Heavy Industries,1959
2387,6740,422098,Xplore,1974
2388,17178,442587,Vulcan Inc.,1978
2389,1667,259365,Lockheed Martin,1902
2390,8556,474949,Raytheon,1970
2391,17026,351119,ISRO,1978
2392,2725,442722,Ball Aerospace,1950
2393,17168,473867,Hughes,2009
2394,33708,109239,Blue Canyon Technologies,1936
2395,14548,323837,Globalstar,2013
2396,37025,210081,AeroVironment,1945
2397,33246,343279,CNSA,1966
2398,9795,261196,Sierra Nevada Corporation,2021
2399,37611,240878,Telesat,1922
2400,25248,166233,Firefly Rocket Technologies,1970
2401,15474,276262,Northrop Grumman Innovation Systems,1911
2402,27495,423639,Harris Corporation,1912
2403,11203,429245,Raytheon,1949
2404,2299,456153,Momentus,1917
2405,17895,265741,OneWeb,1961
2406,37462,288847,Planet Labs,1974
2407,28575,162644,Raytheon,1992
2408,11491,270516,Tyvak Nano-Satellite Systems,1930
2409,37852,205798,Sierra Nevada Corporation,1904
2410,14935,211075,Blue Canyon Technologies,1973
2411,8268,106461,Made In Space,2000
2412,11250,221480,Planetary Resources,1972
2413,11754,294910,Bigelow Aerospace,1956
2414,19226,323952,Boeing Defense,1980
2415,23668,209646,Made In Space,2000
2416,19983,473668,L3Harris,1919
2417,19998,131739,Society of Exploration Geophysicists,1953
2418,34866,452656,Northrop Grumman,1972
2419,5766,423304,ASI,1961
2420,34377,165514,Globalstar,1912
2421,18547,180392,KARI,1968
2422,9624,330362,AeroVironment,1956
2423,28301,458898,Lockheed Martin,1963
2424,33458,167783,Ball Aerospace,1923
2425,9213,204979,Thales Alenia Space,1938
2426,18551,425814,AeroVironment,2008
2427,1449,359179,General Dynamics,1912
2428,33585,230592,Astrocast,1994
2429,33509,439918,Thales Alenia Space,1960
2430,21881,231320,NewSpace Capital,1933
2431,369,366273,Boeing Defense,1986
2432,2484,305304,OHB System,1973
2433,37879,223048,Boeing,1934
2434,37077,438989,Planet Labs,1965
2435,13058,376867,Northrop Grumman,1950
2436,9961,215007,Firefly Rocket Technologies,2025
2437,16461,155480,Momentus,1970
2438,1175,274243,Zero 2 Infinity,1953
2439,2568,292282,Space Adventures,1938
2440,20528,292762,ITAR Solutions,1964
2441,20702,218116,OneWeb,1963
2442,21372,146059,SSL,1920
2443,4458,216675,General Dynamics,1914
2444,22262,287501,Thales Alenia Space,1988
2445,19396,202073,Cobham,2022
2446,9284,291736,Momentus,1992
2447,7709,464469,SSL,1951
2448,12787,240037,Axiom Space,1992
2449,32215,309875,Vulcan Inc.,1953
2450,24624,485893,Kepler Communications,1903
2451,14305,465078,Space Generation Advisory Council,1959
2452,21496,320093,Orbcomm,2006
2453,24370,247055,Northrop Grumman,1994
2454,20969,247190,Ball Aerospace,1957
2455,22256,413326,Zero 2 Infinity,1904
2456,5162,187125,Relativity Space,1991
2457,2709,172888,ISRO,2021
2458,6853,163898,Thales Alenia Space,1987
2459,4702,407368,Zero Gravity Solutions,1906
2460,7974,400671,Lockheed Martin Space,1973
2461,23483,184586,Space Adventures,2016
2462,12468,380366,ASI,2013
2463,4273,151000,Eutelsat,1953
2464,11054,423644,Cobham,1948
2465,2875,139370,Virgin Galactic,1907
2466,21337,464016,CNES,2025
2467,27398,487174,Lockheed Martin Space,1918
2468,7758,366948,OHB System,1962
2469,29083,295269,CNES,2023
2470,27716,136990,SpaceIL,1922
2471,17309,492723,SES,2025
2472,20371,388945,Quantum Space,2014
2473,15296,245174,Airbus,1978
2474,26117,340434,Dynetics,1946
2475,1167,368164,Aerojet Rocketdyne,1943
2476,32908,280875,Society of Exploration Geophysicists,1938
2477,37597,351378,Maxar Technologies,1984
2478,31579,192419,Airbus,1986
2479,26941,112724,Orbital ATK,1904
2480,15122,320166,Spire Global,1973
2481,28558,180149,Bigelow Aerospace,1921
2482,21490,305890,Lockheed Martin Space,1918
2483,24450,429411,Orbcomm,1914
2484,7317,282224,Roscosmos,2019
2485,10377,318960,Xplore,1929
2486,30432,496742,Kepler Communications,1950
2487,29539,183915,Roscosmos,1970
2488,10226,176694,Swarm Technologies,1934
2489,19090,295309,Boeing,2013
2490,12264,420121,NewSpace Capital,1998
2491,12729,188737,Boeing,2024
2492,18719,218591,Inmarsat,1920
2493,9061,128830,Private,1993
2494,30330,478414,Globalstar,1980
2495,4720,319659,Dynetics,1949
2496,14844,365528,Cobham,2025
2497,33640,278411,Firefly Rocket Technologies,1941
2498,29482,252320,Space Foundation,2009
2499,34945,108666,SpacePharma,1966
2500,33162,127942,University,1972
2501,16539,142068,Airbus,2012
2502,1825,465532,Zero Gravity Solutions,2025
2503,35487,173123,AeroVironment,1979
2504,35767,198219,Orbital ATK,1913
2505,14863,462344,Interstellar,1995
2506,4159,330534,Intelsat,1978
2507,27826,325575,CNES,1996
2508,25489,306449,Telesat,1942
2509,30835,339508,Xplore,1955
2510,29853,409959,Rocket Lab,2010
2511,37499,479224,Eutelsat,1983
2512,2906,355219,Eutelsat,1973
2513,4943,237133,Planet Labs,1992
2514,27108,435866,Boeing,1983
2515,21654,123636,SSL,1960
2516,36675,452821,Cubic Corporation,1908
2517,18110,396965,KARI,1972
2518,3068,227142,Blue Origin,2017
2519,8424,169877,Lockheed Martin Space,1932
2520,29922,170805,Boeing,1985
2521,34560,494090,Space Angels,1903
2522,14592,443385,Tyvak Nano-Satellite Systems,1978
2523,24542,177700,ExPace,1955
2524,27509,434082,OHB System,1980
2525,11894,286280,Lockheed Martin Space,1982
2526,5530,471806,Relativity,1959
2527,33695,401008,Space Foundation,1985
2528,21352,454013,Maxar Technologies,1964
2529,4463,190381,Rocket Lab,2022
2530,27564,308779,Vector Launch,2012
2531,31719,315068,Lockheed Martin,1913
2532,35908,475226,Boeing,1900
2533,27988,474252,CNES,1938
2534,3440,160530,SpaceX,1905
2535,34616,369643,Cobham,2003
2536,34828,428094,ASI,1992
2537,8908,128491,Planet Labs,1931
2538,11635,403402,Planet Labs,2006
2539,28772,450263,Cobham,1950
2540,16267,259665,United Launch Alliance,1927
2541,32722,226778,The Planetary Society,2022
2542,30076,125530,General Dynamics,1948
2543,31145,403870,Northrop Grumman,1944
2544,21736,167688,Vulcan Inc.,1990
2545,6207,145694,Exos Aerospace,1952
2546,610,420062,Exos Aerospace,1986
2547,24000,184554,Paragon Space Development Corporation,1965
2548,22063,298165,Rocket Crafters,1914
2549,35817,460192,ISRO,1999
2550,23012,342486,Private,1903
2551,630,399808,ESA,1904
2552,14607,367741,Boeing,1983
2553,19887,172513,Society of Exploration Geophysicists,1945
2554,34613,380215,Xplore,2018
2555,34562,158950,NASA,2006
2556,915,441784,Lockheed Martin,1984
2557,17146,419532,Roscosmos,1939
2558,5287,466366,Rocket Crafters,1953
2559,34673,133749,Lockheed Martin,1929
2560,6903,391919,Maxar Technologies,1947
2561,14029,448357,Aerojet Rocketdyne,1943
2562,9790,490353,NASA,1992
2563,33005,319924,Cobham,1981
2564,16125,104959,Space Foundation,1981
2565,37829,454059,Orbit Fab,1939
2566,35173,145293,SpaceX,2016
2567,2103,334190,Viasat,1944
2568,14340,457251,The Planetary Society,1941
2569,12157,141479,Swarm Technologies,1962
2570,6722,224324,Cobham,1997
2571,25128,321051,OneWeb,1989
2572,37609,380801,Tyvak Nano-Satellite Systems,1979
2573,4792,299386,JAXA,2022
2574,28729,269427,Astrobotic,1949
2575,3069,117622,Hughes,1953
2576,5402,203112,Exos Aerospace,1972
2577,7007,102129,Zero Gravity Solutions,1943
2578,4234,343523,Axiom Space,1962
2579,35871,357225,Hughes,1938
2580,20808,436221,Space Foundation,1916
2581,6768,232395,Astrobotic,1982
2582,10607,346391,Viasat,1979
2583,31936,313082,Northrop Grumman,1973
2584,33318,291068,Firefly Aerospace,1952
2585,13181,132648,Space Foundation,1927
2586,27174,178674,Astrobotic,1958
2587,18946,356199,Lockheed Martin,1941
2588,23302,217696,CNSA,1984
2589,10244,326386,Dynetics,1901
2590,7206,418981,Zero 2 Infinity,1975
2591,34222,297124,Cobham,2015
2592,28167,194365,NSF,1966
2593,34197,343982,Astrocast,1963
2594,2729,370648,Kepler Communications,2008
2595,20416,128391,Effective Innovations,1936
2596,27481,309731,Planetary Resources,1910
2597,24156,458094,NSF,1991
2598,36087,275514,General Dynamics,1918
2599,6007,238564,Space Angels,1910
2600,24930,348755,ITAR Solutions,2006
2601,27737,438240,Tyvak Nano-Satellite Systems,2010
2602,24959,407338,Momentus,1981
2603,6518,366280,ExPace,1946
2604,17361,307979,SSL,1955
2605,5927,373629,OHB System,2001
2606,38088,275890,Space Systems Loral,1922
2607,19445,393274,Blue Origin,1992
2608,14814,433600,Astrobotic,1952
2609,15983,286032,Harris Corporation,1988
2610,32079,394514,Thales Alenia Space,1996
2611,6555,226100,Swarm Technologies,1969
2612,3293,355947,Cubic Corporation,1922
2613,22546,399175,Vector Launch,2016
2614,7437,380188,Boeing,1990
2615,21011,492988,ITAR Solutions,1954
2616,35851,191577,Ball Aerospace,1901
2617,17850,451391,Firefly Rocket Technologies,1974
2618,3607,335410,Firefly Aerospace,2004
2619,33042,429908,SpaceIL,2014
2620,23599,321069,Sierra Nevada Corporation,1946
2621,36080,115172,ESA,2017
2622,5032,475114,Space Systems Loral,2011
2623,10831,497595,CNES,2018
2624,2531,326309,Sierra Nevada Corporation,1908
2625,12032,384139,The Planetary Society,1978
2626,29904,117543,GomSpace,1921
2627,30560,306257,Quantum Space,1927
2628,30216,289886,Made In Space,1969
2629,11871,449194,Inmarsat,1902
2630,6039,448519,Eutelsat,1984
2631,12836,246838,Intelsat,1936
2632,14671,475749,Northrop Grumman Innovation Systems,1961
2633,33179,137327,Boeing Defense,1961
2634,26698,184849,Rocket Lab,1998
2635,13472,189281,Vector Launch,1909
2636,19491,413150,CNSA,2002
2637,12194,143533,Dynetics,2004
2638,24900,216305,Private,1963
2639,547,458283,Interstellar,2012
2640,36358,450417,AeroVironment,1941
2641,31254,239050,Mitsubishi Heavy Industries,1942
2642,13171,401760,Space Adventures,1953
2643,31416,323041,Thales Alenia Space,1996
2644,37355,307278,Exos Aerospace,1962
2645,20020,387629,Orbcomm,1915
2646,21403,483882,Planet Labs,1975
2647,8112,204029,KARI,1964
2648,32899,442409,Boeing,1903
2649,32469,321311,Diehl Aerospace,1945
2650,26216,414572,Fleet Space Technologies,1977
2651,16385,107026,GomSpace,1902
2652,20810,175221,Northrop Grumman Innovation Systems,1984
2653,9480,421380,Globalstar,2012
2654,2990,278216,Exos Aerospace,1979
2655,31675,387181,Relativity,1923
2656,28114,184902,JAXA,1906
2657,19564,481138,Tyvak Nano-Satellite Systems,1951
2658,1743,359118,Maxar Technologies,2022
2659,25268,317670,United Launch Alliance,2025
2660,36914,347678,Arianespace,1967
2661,37457,424711,Momentus,2007
2662,22352,152861,Firefly Rocket Technologies,2008
2663,31488,319340,Thales Alenia Space,1963
2664,8820,266264,L3Harris,1912
2665,8483,265997,Firefly Aerospace,2008
2666,13852,285868,Relativity,1955
2667,17915,128379,Sierra Nevada Corporation,1998
2668,35105,139716,CNSA,1915
2669,85,204238,CNES,1988
2670,15720,132089,Aerospace Corporation,1991
2671,11191,366376,Exos Aerospace,2018
2672,37152,305948,Blue Origin,1961
2673,14363,212109,Swarm Technologies,1936
2674,24151,353155,Ball Aerospace,2006
2675,3805,137557,PLD Space,1993
2676,28664,188385,Iridium,1922
2677,2755,107516,Made In Space,1919
2678,23877,106931,Orbcomm,1979
2679,21005,271843,ISRO,1906
2680,19996,171647,NewSpace Capital,1952
2681,7725,470292,Axiom Space,2021
2682,26831,458155,Boeing,2024
2683,14732,452376,OHB System,1905
2684,727,304564,Relativity Space,1940
2685,16923,368422,Planetary Resources,2007
2686,35948,396048,PLD Space,1926
2687,9989,210794,PLD Space,1921
2688,9071,426838,ITAR Solutions,2006
2689,12758,290901,Interstellar,2021
2690,4352,425528,Viasat,1928
2691,15953,262782,Cobham,1912
2692,11296,171141,PLD Space,1978
2693,5053,309533,Relativity Space,1942
2694,2572,209352,Relativity Space,1958
