paper_id,scientist_id,title,journal_name,publication_date
9236,2032,New Insights into Meteorite #1553,Cosmology and Space Science,2006-12-24
9237,8892,New Insights into Meteorite #37219,Astrophysics Reports,2015-06-15
9238,12634,New Insights into Meteorite #44457,Journal of Astronomical Observations,2008-02-10
9239,29483,New Insights into Meteorite #15492,Journal of Observational Astronomy,2024-04-16
9240,14325,New Insights into Meteorite #22839,Journal of Advanced Astronomy,2008-08-25
9241,19965,New Insights into Meteorite #30609,Astrophysical Journal,2008-04-19
9242,8096,New Insights into Meteorite #10415,Journal of Space Exploration,2012-02-13
9243,32322,New Insights into Meteorite #24473,Journal of Planetary Climates,2013-07-01
9244,32369,New Insights into Meteorite #47803,Astrophysical Journal,2021-07-13
9245,27311,New Insights into Meteorite #15495,Journal of Stellar Dynamics,2004-08-06
9246,12597,New Insights into Meteorite #31650,International Journal of Astrophysics,2011-06-22
9247,34319,New Insights into Meteorite #16063,Astrophysical Research Letters,2003-08-28
9248,32803,New Insights into Meteorite #24128,Journal of Cosmic Origins,2007-06-07
9249,7676,New Insights into Meteorite #27846,International Journal of Space Exploration,2002-06-22
9250,17094,New Insights into Meteorite #43892,Journal of Astrophysical Techniques,2019-02-19
9251,19947,New Insights into Meteorite #16033,Geochimica et Cosmochimica Acta,2005-12-16
9252,15029,New Insights into Meteorite #7680,Journal of Planetary Research,2007-03-08
9253,21097,New Insights into Meteorite #16034,Planetary and Space Science,2003-12-31
9254,19841,New Insights into Meteorite #30199,Solar Physics Journal,2006-07-03
9255,33079,New Insights into Meteorite #3030,Astrogeology Journal,2022-08-10
9256,189,New Insights into Meteorite #38858,Geochimica et Cosmochimica Acta,2002-10-10
9257,21173,New Insights into Meteorite #45085,Nature,2015-01-08
9258,21591,New Insights into Meteorite #45955,Space and Beyond Journal,2004-07-13
9259,33943,New Insights into Meteorite #21835,Astronomical Research and Reviews,2014-06-02
9260,27841,New Insights into Meteorite #27179,Journal of Cosmic Origins,2008-01-21
9261,27129,New Insights into Meteorite #27617,Astronomy and Astrophysics,2023-04-30
9262,13992,New Insights into Meteorite #47305,Space Science and Exploration,2016-09-11
9263,12350,New Insights into Meteorite #4211,Solar Physics Journal,2006-04-12
9264,28798,New Insights into Meteorite #38138,International Journal of Astrophysics,2011-11-01
9265,34002,New Insights into Meteorite #33559,Journal of Astronomical Instrumentation,2005-06-29
9266,36000,New Insights into Meteorite #49044,International Journal of Astronomy,2000-08-18
9267,24553,New Insights into Meteorite #48771,Astroinformatics Journal,2025-04-13
9268,5370,New Insights into Meteorite #28394,Journal of Space and Astronomy,2019-06-11
9269,31680,New Insights into Meteorite #5263,Journal of Planetary Climates,2002-03-20
9270,18020,New Insights into Meteorite #43830,Astrophysics Reports,2006-10-06
9271,23180,New Insights into Meteorite #14098,Space Science and Exploration,2022-02-08
9272,25589,New Insights into Meteorite #22935,Intergalactic Studies,2006-10-28
9273,35643,New Insights into Meteorite #25240,Advances in Planetary Science,2007-01-21
9274,20223,New Insights into Meteorite #399,International Journal of Space Science,2023-01-13
9275,36480,New Insights into Meteorite #21989,Journal of Astrostatistics,2013-10-07
9276,30627,New Insights into Meteorite #3264,Advances in Cosmic Studies,2011-06-09
9277,37121,New Insights into Meteorite #8998,Journal of Meteorites,2017-12-26
9278,9155,New Insights into Meteorite #16151,Cosmochemistry and Planetary Materials,2002-03-16
9279,17237,New Insights into Meteorite #10624,Space Exploration Today,2019-05-05
9280,9683,New Insights into Meteorite #46651,Journal of Interstellar Studies,2022-10-16
9281,16959,New Insights into Meteorite #32987,Journal of Cosmic Phenomena,2022-02-25
9282,1570,New Insights into Meteorite #18323,Astronomical Research and Reviews,2019-11-22
9283,30803,New Insights into Meteorite #29656,Nature,2004-05-26
9284,1173,New Insights into Meteorite #41156,Space and Beyond Journal,2007-02-11
9285,33186,New Insights into Meteorite #34423,Astronomy Research Journal,2021-05-06
9286,19,New Insights into Meteorite #9217,Journal of Celestial Observations,2019-06-22
9287,28097,New Insights into Meteorite #26327,"Space, Stars, and Galaxies",2000-06-02
9288,24014,New Insights into Meteorite #8916,Space and Universe Journal,2018-12-18
9289,2483,New Insights into Meteorite #30223,Journal of Observational Astronomy,2005-05-12
9290,29537,New Insights into Meteorite #31402,Astrophysical Journal,2008-07-04
9291,37826,New Insights into Meteorite #22194,Space Science Reviews,2014-12-17
9292,9705,New Insights into Meteorite #37310,Journal of Extragalactic Astronomy,2008-07-08
9293,24197,New Insights into Meteorite #47176,Cosmology Today,2015-03-01
9294,2051,New Insights into Meteorite #26852,Journal of Modern Astronomy,2015-07-23
9295,17444,New Insights into Meteorite #27021,Journal of Advanced Astronomy,2020-10-21
9296,5211,New Insights into Meteorite #49276,Journal of Astrostatistics,2007-06-09
9297,37708,New Insights into Meteorite #7312,Journal of Observational Astronomy,2004-06-22
9298,28677,New Insights into Meteorite #14359,Space Exploration Today,2009-12-05
9299,13736,New Insights into Meteorite #31339,Journal of Solar and Stellar Studies,2004-03-22
9300,33647,New Insights into Meteorite #44001,Cosmology and Space Science,2015-03-31
9301,29553,New Insights into Meteorite #8170,Journal of Space Exploration,2002-01-28
9302,22312,New Insights into Meteorite #4098,Journal of Cosmology,2020-03-29
9303,32422,New Insights into Meteorite #1358,Journal of Cosmic Evolution,2005-12-18
9304,13488,New Insights into Meteorite #11735,Journal of Cosmic Origins,2003-06-16
9305,19178,New Insights into Meteorite #11465,Journal of Exoplanet Studies,2017-07-28
9306,30276,New Insights into Meteorite #36930,Journal of Astronomical Observations,2005-10-26
9307,22149,New Insights into Meteorite #9943,Planetary and Space Science,2019-06-08
9308,34434,New Insights into Meteorite #13961,Solar Physics Journal,2007-02-25
9309,3761,New Insights into Meteorite #37426,Journal of Space and Time,2003-03-22
9310,20099,New Insights into Meteorite #43954,Astrophysics and Space Science,2020-01-22
9311,21701,New Insights into Meteorite #45749,Journal of Cosmology,2007-09-06
9312,25997,New Insights into Meteorite #18885,Journal of Celestial Observations,2004-07-07
9313,18422,New Insights into Meteorite #39383,Galactic Science Journal,2023-03-27
9314,11192,New Insights into Meteorite #2527,Cosmic Evolution Review,2007-01-27
9315,23384,New Insights into Meteorite #14361,Interstellar Research Letters,2004-08-04
9316,4799,New Insights into Meteorite #27744,Astrobiology Reviews,2022-05-17
9317,1362,New Insights into Meteorite #11947,Journal of Planetary Research,2005-06-16
9318,28301,New Insights into Meteorite #24939,Journal of Deep Space Research,2017-01-01
9319,25017,New Insights into Meteorite #22745,Space Science Reviews,2022-06-04
9320,31771,New Insights into Meteorite #4569,International Journal of Astrophysics,2019-03-02
9321,32767,New Insights into Meteorite #18713,Journal of Galactic Research,2010-08-20
9322,14499,New Insights into Meteorite #23141,Journal of Cosmology,2022-06-04
9323,11588,New Insights into Meteorite #8233,Journal of Cosmic Origins,2012-01-30
9324,8902,New Insights into Meteorite #23494,Science,2010-05-26
9325,24525,New Insights into Meteorite #49119,Astrophysics Reports,2015-12-18
9326,33211,New Insights into Meteorite #18942,Journal of Astronomical Observations,2009-08-28
9327,25275,New Insights into Meteorite #49819,Journal of Universe Studies,2023-07-31
9328,15049,New Insights into Meteorite #46816,Journal of Planetary Climates,2003-04-12
9329,404,New Insights into Meteorite #9872,Journal of Extragalactic Research,2001-04-20
9330,31670,New Insights into Meteorite #44473,Journal of Astrophysical Techniques,2000-05-08
9331,2624,New Insights into Meteorite #17847,Space Science and Exploration,2023-05-08
9332,37503,New Insights into Meteorite #41022,Advances in Cosmic Studies,2023-09-26
9333,3821,New Insights into Meteorite #11154,Cosmology and Space Science,2002-10-03
9334,13108,New Insights into Meteorite #3125,Journal of Celestial Phenomena,2012-05-21
9335,6629,New Insights into Meteorite #36458,Journal of Exoplanet Studies,2013-11-27
9336,27613,New Insights into Meteorite #34175,Journal of Interstellar Studies,2022-08-14
9337,22378,New Insights into Meteorite #46998,Journal of Celestial Mechanics,2011-06-08
9338,36289,New Insights into Meteorite #41326,Journal of Celestial Research,2008-12-23
9339,2922,New Insights into Meteorite #26568,Space Science and Exploration,2025-06-01
9340,2280,New Insights into Meteorite #41179,Journal of Extragalactic Research,2012-06-30
9341,30256,New Insights into Meteorite #25071,Cosmic Exploration Journal,2006-05-25
9342,15638,New Insights into Meteorite #2796,Journal of Deep Space Research,2002-06-04
9343,1051,New Insights into Meteorite #49874,Interstellar Research Letters,2001-09-20
9344,25662,New Insights into Meteorite #14136,Astrochemistry Journal,2008-10-08
9345,15447,New Insights into Meteorite #25690,Journal of Astrophysical Techniques,2015-07-13
9346,2678,New Insights into Meteorite #46286,Journal of Cosmology,2006-10-17
9347,25088,New Insights into Meteorite #33225,Journal of Celestial Mechanics,2008-03-28
9348,6817,New Insights into Meteorite #23034,Astrochemistry Journal,2002-10-15
9349,14330,New Insights into Meteorite #6306,Journal of Universe Studies,2018-12-26
9350,34124,New Insights into Meteorite #39191,Geochimica et Cosmochimica Acta,2007-05-31
9351,27700,New Insights into Meteorite #46838,Journal of Cosmic Origins,2011-05-24
9352,36798,New Insights into Meteorite #34969,Journal of Cosmology,2011-08-16
9353,10764,New Insights into Meteorite #31155,"Space, Stars, and Galaxies",2020-08-08
9354,27648,New Insights into Meteorite #988,Space Science and Exploration,2014-12-07
9355,23786,New Insights into Meteorite #27308,Journal of Interstellar Studies,2019-08-25
9356,34680,New Insights into Meteorite #38193,Journal of Space and Astronomy,2003-11-04
9357,13903,New Insights into Meteorite #19868,International Journal of Space Science,2005-03-26
9358,16731,New Insights into Meteorite #34450,Planetary and Space Science,2019-12-01
9359,31893,New Insights into Meteorite #47863,Journal of Cosmic Evolution,2004-06-04
9360,9114,New Insights into Meteorite #23422,"Space, Stars, and Galaxies",2004-10-14
9361,16886,New Insights into Meteorite #4641,Advances in Planetary Science,2019-03-14
9362,18254,New Insights into Meteorite #5748,Journal of Astrostatistics,2023-02-11
9363,8096,New Insights into Meteorite #5253,Journal of Universe Studies,2001-02-25
9364,20238,New Insights into Meteorite #36752,Journal of Celestial Phenomena,2007-06-11
9365,21956,New Insights into Meteorite #45755,Journal of Space Physics,2021-06-12
9366,34364,New Insights into Meteorite #35936,Planetary and Space Science,2000-02-23
9367,20533,New Insights into Meteorite #34413,Journal of Cosmic Energy,2014-07-16
9368,29354,New Insights into Meteorite #17557,Journal of Cosmic Investigations,2021-07-20
9369,36066,New Insights into Meteorite #32520,Deep Space Journal,2007-12-24
9370,2225,New Insights into Meteorite #2419,Astrophysical Methods,2005-09-10
9371,21485,New Insights into Meteorite #21695,Exoplanet Research Journal,2005-03-09
9372,32518,New Insights into Meteorite #42549,Space Science Insights,2003-06-20
9373,16934,New Insights into Meteorite #16545,Journal of Cosmological Studies,2022-06-17
9374,7386,New Insights into Meteorite #32185,Journal of Planetary Research,2005-10-31
9375,24369,New Insights into Meteorite #47541,Journal of Solar and Stellar Studies,2003-07-30
9376,36281,New Insights into Meteorite #2592,Space and Universe Journal,2016-02-19
9377,30221,New Insights into Meteorite #9145,Journal of Celestial Phenomena,2020-06-06
9378,29015,New Insights into Meteorite #31214,Journal of Celestial Research,2011-02-17
9379,29049,New Insights into Meteorite #16243,Journal of Planetary Research,2010-10-06
9380,18340,New Insights into Meteorite #47749,Journal of Astronomical Research,2009-05-18
9381,7501,New Insights into Meteorite #14825,Journal of Cosmology,2021-10-28
9382,19701,New Insights into Meteorite #28281,Astrophysical Methods,2020-10-01
9383,26039,New Insights into Meteorite #31077,Astronomy Research Journal,2021-03-12
9384,32799,New Insights into Meteorite #12467,Journal of Cosmic Investigations,2021-08-10
9385,37030,New Insights into Meteorite #26895,Journal of Celestial Research,2019-12-11
9386,27866,New Insights into Meteorite #41792,Space Science Reviews,2002-01-16
9387,33151,New Insights into Meteorite #21016,Cosmic Horizons Journal,2006-05-03
9388,19337,New Insights into Meteorite #30321,Interstellar Astronomy,2020-03-22
9389,3134,New Insights into Meteorite #13821,Journal of Interstellar Studies,2024-04-03
9390,24090,New Insights into Meteorite #14652,Journal of Advanced Astronomy,2004-05-17
9391,26177,New Insights into Meteorite #18817,Exoplanet Research Journal,2013-11-27
9392,23871,New Insights into Meteorite #45891,Astrophysical Journal,2002-03-27
9393,30808,New Insights into Meteorite #41105,Journal of Space Exploration and Research,2010-02-05
9394,20949,New Insights into Meteorite #2733,Astrophysical Methods,2003-09-21
9395,30023,New Insights into Meteorite #43025,Journal of Exoplanet Studies,2018-10-02
9396,22247,New Insights into Meteorite #2728,Cosmology Today,2022-08-26
9397,7291,New Insights into Meteorite #23530,Cosmology Today,2019-04-07
9398,14437,New Insights into Meteorite #37146,Journal of Astronomical Research,2022-02-05
9399,8240,New Insights into Meteorite #19916,Journal of Meteorites,2019-09-13
9400,12233,New Insights into Meteorite #29814,Cosmology and Space Science,2021-07-18
9401,347,New Insights into Meteorite #28145,Astronomy and Astrophysics,2007-08-03
9402,36928,New Insights into Meteorite #22997,Journal of Cosmic Chemistry,2014-06-20
9403,22497,New Insights into Meteorite #28179,Space Science Insights,2024-05-31
9404,1892,New Insights into Meteorite #2686,Cosmic Research Journal,2003-08-06
9405,31130,New Insights into Meteorite #19600,Interplanetary Science,2004-03-06
9406,6713,New Insights into Meteorite #49620,Astrophysical Research Letters,2014-05-29
9407,4386,New Insights into Meteorite #27732,Space Exploration Today,2025-10-31
9408,2363,New Insights into Meteorite #28597,Journal of Astrostatistics,2011-07-08
