class_id,class_name
9596,Howardite
9597,Howardite
9598,Howardite
9599,CM2
9600,CM2
9601,CM2
9602,Lunar (basalt)
9603,"Iron, IAB-ung"
9604,CM2
9605,CM2
9606,CM2
9607,CM2
9608,CM2
9609,L3.4
9610,CM2
9611,CM2
9612,CM2
9613,CM2
9614,L6
9615,L6
9616,L6
9617,H6
9618,L6
9619,H6
9620,C4/5
9621,H6
9622,L6
9623,CM2
9624,H6
9625,H4-an
9626,L4
9627,H6
9628,L6
9629,L4
9630,L6
9631,H4-an
9632,L6
9633,L6
9634,H4-an
9635,H6
9636,Ureilite
9637,H5
9638,L6
9639,L5
9640,L6
9641,H4-an
9642,L6
9643,LL6
9644,H5
9645,L6
9646,L6
9647,L6
9648,L6
9649,H5
9650,L6
9651,L6
9652,H5
9653,H5
9654,L6
9655,L6
9656,H6
9657,H6
9658,L6
9659,H6
9660,L6
9661,H6
9662,L6
9663,H6
9664,H6
9665,H6
9666,H6
9667,H6
9668,LL5
9669,H5
9670,L6
9671,EH3
9672,L6
9673,H6
9674,LL6
9675,H6
9676,H6
9677,L6
9678,L4
9679,L6
9680,H5
9681,H6
9682,L6
9683,L6
9684,LL6
9685,L6
9686,L6
9687,H5
9688,L6
9689,L5
9690,CM2
9691,CM2
9692,CM2
9693,H6
9694,L6
9695,L6
9696,L6
9697,EH4
9698,L4
9699,H5
9700,L4
9701,L6
9702,H6
9703,LL3.4
9704,L6
9705,L6
9706,H6
9707,H6
9708,H6
9709,H5
9710,L6
9711,L4
9712,L6
9713,L6
9714,L6
9715,H4-an
9716,L5
9717,H6
9718,L6
9719,L6
9720,H6
9721,L6
9722,L6
9723,L6
9724,L6
9725,H5
9726,H5
9727,EH4/5
9728,L6
9729,LL6
9730,L6
9731,H6
9732,L6
9733,LL4
9734,H6
9735,H6
9736,LL6
9737,L6
9738,L6
9739,H6
9740,L6
9741,L6
9742,L6
9743,H6
9744,L6
9745,L6
9746,H6
9747,L6
9748,L6
9749,L6
9750,L6
9751,H4
9752,L3.6
9753,L6
9754,H6
9755,H6
9756,H6
9757,H6
9758,L6
9759,L6
9760,H5
9761,L6
9762,H5
9763,L6
9764,L6
9765,L6
9766,L6
9767,H6
9768,L6
9769,L6
9770,H6
9771,L6
9772,H6
9773,H5
9774,H5
9775,L6
9776,L6
9777,L6
9778,H6
9779,H6
9780,L/LL3.2
9781,H5
9782,H5
9783,H6
9784,H5
9785,H6
9786,L6
9787,L6
9788,L6
9789,H6
9790,H6
9791,L6
9792,H5
9793,EH4/5
9794,L6
9795,H5
9796,L6
9797,L6
9798,L6
9799,L5
9800,H6
9801,L6
9802,L6
9803,H5
9804,LL4
9805,LL4
9806,L6
9807,L3.8
9808,EH4/5
9809,L5
9810,L6
9811,H6
9812,L6
9813,L5
9814,EH4/5
9815,L5
9816,L5
9817,CM2
9818,L5
9819,H6
9820,L6
9821,L6
9822,H6
9823,L6
9824,L6
9825,L4
9826,L6
9827,L6
9828,H6
9829,CH3
9830,L5
9831,L4
9832,LL6
9833,H6
9834,L4
9835,H5
9836,H5
9837,H5
9838,H5
9839,H5
9840,H6
9841,H6
9842,H6
9843,L6
9844,H4
9845,H5
9846,L6
9847,L6
9848,H5
9849,L6
9850,CR2
9851,H5
9852,L6
9853,Ureilite
9854,H5
9855,H6
9856,H6
9857,L6
9858,L6
9859,L6
9860,H6
9861,L6
9862,L6
9863,L6
9864,L6
9865,L6
9866,L6
9867,L6
9868,L6
9869,H6
9870,LL6
9871,H6
9872,L6
9873,L5
9874,H6
9875,L6
9876,L6
9877,CR2
9878,L6
9879,H4
9880,L6
9881,L4
9882,H6
9883,L4
9884,Ureilite
9885,L6
9886,L6
9887,H6
9888,H5
9889,L6
9890,EH4/5
9891,H6
9892,H6
9893,H6
9894,LL5
9895,L6
9896,L6
9897,H6
9898,H6
9899,LL6
9900,EH4/5
9901,H4
9902,LL6
9903,L6
9904,L6
9905,Ureilite
9906,H6
9907,L6
9908,L6
9909,H6
9910,L6
9911,LL5
9912,Ureilite
9913,L6
9914,L6
9915,L6
9916,L6
9917,L4
9918,Ureilite
9919,L6
9920,L6
9921,Ureilite
9922,L6
9923,L6
9924,H6
9925,L5
9926,L6
9927,L6
9928,H6
9929,L5
9930,L6
9931,EH4/5
9932,H6
9933,L6
9934,H6
9935,L4
9936,L6
9937,H5
9938,H6
9939,L6
9940,L6
9941,L6
9942,LL5
9943,Howardite
9944,H5
9945,Brachinite
9946,L6
9947,H4
9948,L5
9949,H5
9950,Brachinite
9951,Howardite
9952,L6
9953,L6
9954,H6
9955,H5
9956,H5
9957,H5
9958,H5
9959,H5
9960,H5
9961,L5
9962,L5
9963,L5
9964,H5
9965,H5
9966,H5
9967,L5
9968,H5
9969,H5
9970,H5
9971,H5
9972,H5
9973,CK4
9974,H5
9975,H5
9976,H6
9977,L5
9978,H6
9979,H6
9980,CM2
9981,H5
9982,L5
9983,L5
9984,H6
9985,H5
9986,Howardite
9987,L5
9988,H5
9989,H5
9990,H6
9991,H5
9992,H5
9993,L5
9994,H5
9995,H5
9996,L5
9997,H5
9998,H5
9999,L4
10000,L6
10001,L4
10002,Martian (shergottite)
10003,Diogenite
10004,L6
10005,Eucrite-pmict
10006,Eucrite-pmict
10007,Eucrite-pmict
10008,H5
10009,L5
10010,L6
10011,Eucrite-pmict
10012,"Iron, IIE"
10013,L6
10014,L6
10015,OC
10016,H5
10017,H5
10018,L6
10019,Diogenite
10020,L5
10021,"Iron, IAB-ung"
10022,H6
10023,Iron
10024,H4
10026,CM2
10027,H5
10028,Mesosiderite
10029,"Iron, ungrouped"
10030,"Iron, IIIAB"
10031,Mesosiderite-A3
10033,Eucrite-mmict
10034,"Iron, IIIAB?"
10035,"Iron, ungrouped"
10036,H4
10037,"Iron, ungrouped"
10038,H5
10039,LL6
10041,H5
10042,CM2
10043,Howardite
10044,L5
10045,L6
10046,H5
10048,H4
10049,H6
10050,H4
10051,L6
10052,L/LL3.4
10054,"Pallasite, PMG"
10055,C2-ung
10056,H5
10057,H6
10059,Mesosiderite-A3/4
10060,L4
10061,"Iron, IC"
10062,L5
10063,H5
10064,H5
10065,H4
10066,H5
10069,"Iron, IAB-MG"
10070,"Iron, IIIAB"
10071,H5
10072,L6
10073,H5
10074,L5
10075,H4
10076,L5
10077,H5
10078,H5
10079,H4
10080,H4
10081,CO3.3
10082,"Iron, IIIAB"
10083,H6
10084,L3.5-5
10085,H5
10086,H5
10088,OC
10089,H5
10090,OC
10091,H3-5
10093,Iron
10103,"Pallasite, PMG"
10104,L5
10105,OC
10106,"Iron, IAB complex"
10107,L6
10108,L5
10109,H5
10110,H3.7
10111,H3
10112,H6
10113,L4
10114,"Iron, IIIAB"
10115,H5
10116,L5
10117,H6
10118,"Iron, IAB-sLH"
10119,H5
10120,H4
10121,L4
10122,L5
10123,L6
10124,H5
10125,L6
10126,H3
10127,L6
10128,H4
10129,L6
10130,H4
10131,L6
10132,L6
10133,L4
10134,H5
10135,H5
10136,L6
10137,H5
10138,H4
10139,H5-6
10140,H4
10141,H6
10142,H5
10143,L5/6
10144,L6
10145,L5
10146,L4
10147,LL6
10148,L5
10149,H5/6
10150,L5/6
10151,L7
10152,H3-5
10153,L6/7
10154,H4
10155,L6/7
10156,EL6
10157,L6
10158,L6
10159,H6
10160,H4
10161,LL5
10162,H5
10163,H6
10164,L6
10165,"Iron, IIAB"
10167,"Iron, IIIAB"
10168,Iron
10169,Winonaite
10170,H4
10171,"Iron, IIAB"
10172,"Iron, IAB-ung"
10173,"Iron, IIIAB"
10174,H5
10175,L6
10176,"Iron, IIIAB"
10177,Howardite
10178,H5
10179,L6
10180,"Iron, IAB-sLH"
10181,L4
10182,H3.5
10184,L5
10185,H5/6
10186,H3
10187,H6
10188,H5
10189,L3
10190,H5
10191,L4
10192,L3
10193,H6
10194,H5
10195,H5
10196,Ureilite
10197,H3
10198,H3/4
10199,H5
10200,H3
10201,H3-4
10202,H5
10203,H3-6
10204,H6
10205,H5
10206,H6
10207,L4
10208,L3
10209,H4
10210,H4
10211,H6
10212,L4/5
10213,Ureilite
10214,H3-6
10215,H3
10216,H3-6
10217,H3
10218,H3
10219,H3-6
10220,H3-6
10221,H3
10222,H3/4
10223,H3/4
10224,H3-6
10225,H3-5
10226,H3-5
10227,H5
10228,H4
10229,H4
10230,H4/5
10231,H3/4
10232,H3/4
10233,H4-6
10234,H4
10235,H3
10236,H3
10237,H3
10238,L3
10239,H3
10240,H3-6
10241,H4
10242,H3
10243,H6
10244,H3
10245,H5
10246,H3
10247,L6
10248,H3
10249,H3
10250,H3
10251,H3-6
10252,H5
10253,H3
10254,H4-6
10255,H5
10256,H3-6
10257,H3
10258,H3
10259,H4/5
10260,H6
10261,L6
10262,L6
10263,H6
10264,H3-6
10265,H3-6
10266,H5-6
10267,H3
10268,H4
10269,H5
10270,H5
10271,Ureilite
10272,Ureilite
10273,LL(L)3
10274,L4
10275,H3-6
10276,L6
10277,L/LL3
10278,H6
10279,H6
10280,L6
10281,L6
10282,H5-6
10283,H4
10284,LL4
10285,H4
10286,L4
10287,H4/5
10288,H6
10289,H5
10290,L4
10291,H6
10292,H6
10293,H6
10294,L4
10295,L4
10296,H6
10297,H6
10298,H3
10299,H3
10300,H3/4
10301,H6
10302,H3
10303,H3
10304,H5
10305,H4-5
10306,H6
10307,H6
10308,H6
10309,L6
10310,H6
10311,L3
10312,H6
10313,H3
10314,H3
10315,L6
10316,H5
10317,H5
10318,H3
10319,H5
10320,H3
10321,H6
10322,H6
10323,H5/6
10324,H4
10325,H3
10326,H3
10327,H4
10328,H6
10329,Ureilite
10330,L4
10331,H4
10332,H6
10333,H3
10334,H4
10335,H3
10336,H3-5
10337,H3
10338,H3/4
10339,H5
10340,H5/6
10341,H3
10342,H3
10343,H5
10344,H3
10345,H3
10346,H4
10347,H3/4
10348,H5
10349,H6
10350,H5
10351,H6
10352,H4-5
10353,H6
10354,L3
10355,Lodranite
10356,H6
10357,H3
10358,H5/6
10359,H6
10360,H5
10361,H6
10362,H4
10363,L6
10364,L6
10365,H6
10366,H6
10367,H3
10368,H5
10369,H6
10370,H5
10371,H4
10372,H3
10373,H4
10374,H5
10375,H4
10376,L5
10377,H4
10378,H4
10379,H4
10380,H4
10381,H5
10382,H5
10383,H4
10384,H3
10385,H3
10386,H5
10387,H4
10388,H4
10389,H3
10390,H4
10391,H5
10392,H3
10393,H3
10394,H3
10395,H5
10396,H5
10397,H6
10398,H3
10399,H4
10400,H6
10401,H5/6
10402,H3.6
10403,L6
10404,H4
10405,L/LL3
10406,H5/6
10407,L7
10408,L7
10409,H5
10410,Lodranite
10411,H5
10412,H6
10413,H4-5
10414,H6
10415,H6
10416,H4
10417,L/LL(?)3
10418,L7
10419,H5
10420,H4
10421,H4
10422,H5
10423,H6
10424,H5
10425,H3
10426,L(?)3
10427,H4
10428,H4
10429,H4
10430,H3.4
10431,H6
10432,L7
10433,LL4
10434,Ureilite
10435,H5
10436,H5
10437,L4
10438,H5
10439,H6
10440,LL4
10441,H6
10442,L5
10443,L4
10444,H6
10445,L4
10446,H6
10447,H5/6
10448,H5
10449,H6
10450,L4
10451,H5
10452,Ureilite
10453,H6
10454,L6
10455,H6
10456,L7
10457,H5
10458,H6
10459,H6
10460,L7
10461,H6
10462,H6
10463,L7
10464,L7
10465,H6
10466,H6
10467,H6
10468,L4
10469,H5
10470,H6
10471,H6
10472,H5
10473,H4/5
10474,L3
10475,H5
10477,H6
10478,H5
10479,L4
10480,L7
10481,H5
10482,L6
10483,H5
10484,H6
10485,L7
10486,L6
10487,H5
10488,H4
10489,H6
10490,H5
10491,H4
10492,H6
10493,H6
10494,H4
10495,H4
10496,L6
10497,L6
10498,L4
10499,L6
10500,H6
10503,H5
10504,H5
10505,H6
10506,H6
10507,H5
10508,H6
10509,L4
10510,H4/5
10511,H4
10512,H4/5
10513,L6
10514,H5
10515,H6
10516,H6
10517,H6
10518,H5
10519,H3
10520,H3
10521,H4/5
10522,H6
10523,H3-5
10524,H4
10525,H5
10526,H5
10527,L7
10528,LL4
10529,H6
10530,H6
10531,H6
10532,H6
10533,H6
10534,L6
10535,L3
10536,H6
10537,H6
10538,LL4
10539,L7
10540,H5
10541,H4
10542,H6
10543,H5
10544,H5
10545,H4-6
10546,L6
10547,L6
10548,H6
10549,L6
10550,H4-5
10551,H4
10552,L/LL4
10553,L6
10554,L6
10555,L4-6
10556,L4
10557,H5
10558,H6
10559,H4
10560,Ureilite
10561,H6
10562,H5
10563,L5
10564,H4
10565,H5
10566,H5
10567,H6
10568,H4
10569,L6
10570,H3
10571,H4
10572,H4-6
10573,H4
10574,H3
10575,H5
10576,H6
10579,L6
10580,H5
10582,H6
10586,L6
10587,H5/6
10588,Eucrite
10589,H4
10590,Ureilite-pmict
10591,H5-6
10592,H3.9/4
10593,H6
10594,H6
10595,H3.9-6
10596,H3-5
10597,H5
10598,H6
10599,H5
10600,H5
10601,H5
10602,L6/7
10603,H6
10604,L6
10606,H6
10607,H5
10609,L6
10610,H6
10611,H6
10613,H6
10614,H3
10615,H5/6
10616,H6
10617,Ureilite
10618,H4/5
10619,L6
10620,L5
10621,Ureilite
10622,L6
10623,L6
10624,H5
10625,H5
10626,H5
10627,H6
10628,L6
10629,L6/7
10630,H5
10631,H6
10632,Acapulcoite/Lodranite
10633,H6
10634,L6
10635,H5
10636,L5
10637,H5/6
10638,H6
10639,Ureilite
10640,L4
10641,H5
10642,H5
10643,L5
10644,H6
10645,H5
10646,L6
10647,L6
10648,H5
10649,L5
10650,H6
10651,L5
10652,H5
10653,H5
10654,H5
10655,H5
10656,H5
10657,H5
10658,H6
10659,H4
10661,H4
10662,H5
10663,H5
10664,H3
10665,L3
10666,L4
10667,H4
10668,H4
10669,L6
10670,H5
10671,H5
10673,H5
10674,L6
10675,L6
10676,H3.8
10678,H6
10679,H4
10680,H3.6
10681,H3.2
10682,H6
10684,H5
10686,H4
10687,CO3
10688,H6
10689,H6
10690,L6
10691,H6
10692,H4
10693,LL3
10694,L5
10695,H6
10696,H4
10697,H6
10698,L6
10699,H4
10700,H4
10701,H6
10702,H4
10703,H5
10704,H5
10705,H5
10706,H6
10707,H6
10708,H6
10709,H4
10710,H4(?)
10712,H5
10713,Ureilite
10714,Acapulcoite
10715,H5
10716,H4
10717,H4
10718,H5
10719,H6
10720,L6
10721,H3
10722,H6
10723,H4
10724,H6
10725,H5
10726,H6
10727,H5
10728,L6
10729,H6
10730,H6
10731,H6
10732,H5
10733,L3
10734,L5
10735,CV3
10736,CV3
10737,L6
10738,L5
10739,H6
10740,L6
10741,H4/5
10742,H5
10743,L4
10744,L6
10745,H5
10746,Ureilite
10747,H6
10748,H6
10749,L6
10750,H6
10751,H5
10752,H4
10753,H4/5
10754,H5
10755,H4
10756,H6
10757,H5
10758,H5
10759,L6
10760,H6
10761,H6
10762,H4/5
10763,L6
10764,H5
10765,H5
10766,H4
10767,H4
10768,H5
10769,H4/5
10770,H4
10771,H5
10772,H4
10773,H4
10774,Eucrite-pmict
10775,H6
10776,H4
10777,H4
10778,H4
10779,H4
10780,H4
10781,L5
10782,H5
10783,H6
10784,H5
10785,L/LL3
10786,H4
10787,H4
10788,H4
10789,H4
10790,H5
10791,H4/5
10792,H5
10793,H6
10794,H4
10795,L6
10796,H3
10797,H3
10798,H4
10799,H5
10800,L6
10801,H5/6
10802,H6
10803,H5/6
10804,H6
10805,H3/4
10806,H4
10807,H4
10808,H4
10809,L5
10810,H4
10811,H4
10812,H3/4
10813,H4
10814,H4
10815,L5
10816,H4
10817,H5/6
10818,H5
10819,H3
10820,L4
10821,L6
10822,H5
10823,Lodranite
10824,L3
10825,H6
10826,H5/6
10827,H4
10828,H3/4
10829,H3/4
10830,H4
10831,H5
10832,H6
10833,CO3
10835,Iron
10836,L5
10839,L6
10840,Stone-uncl
10842,"Iron, IAB-MG"
10843,H4
10844,H5
10846,H6
10847,L6
10848,LL6
10849,EH3/4-an
10850,H4
10851,L6
10852,"Iron, IVA"
10855,CR
10856,H5
10857,"Iron, IAB-sHH"
10858,L6
10859,H4
10860,"Iron, IIE"
10861,Diogenite-pm
10862,H4
10863,L6
10864,H5
10865,H5
10867,"Iron, IAB-sHH"
10868,H4
10870,H5
10871,L5/6
10872,L6
10873,L6
10874,H5
10875,H4
10876,H4
10877,H4-6
10878,L6
10879,L6
10880,H5
10881,L5
10882,H5
10883,H4
10884,L6
10885,H5
10886,L6
10887,L6
10888,L6
10889,H6
10890,H6
10891,L6
10892,H6
10893,H6
10894,Howardite
10895,H6
10896,L6
10897,H6
10898,H6
10899,L6
10900,L6
10901,H6
10902,L6
10903,L6
10904,H6
10906,H5
10908,H4
10909,H5
10910,L6
10911,L5
10912,"Iron, IVA"
10913,Lodranite
10914,L6
10915,H5
10916,H5
10917,L6
10918,"Pallasite, PMG"
10919,L6
10920,"Iron, IAB-MG"
10921,H4
10923,L/LL5
10924,H5-6
10926,H4
10927,"Iron, IIIAB"
10928,L5
10930,L6
10932,"Iron, ungrouped"
10933,"Iron, ungrouped"
10934,H5
10935,"Pallasite, PMG-an"
10936,H5
10937,"Iron, IIIAB"
10938,Ureilite
10939,H4
10940,L4
10941,H4
10942,L5
10943,H6
10944,L6
10945,L4
10946,H5
10947,"Iron, IAB-sLL"
10948,H6
10949,H3.7
10950,Martian (nakhlite)
10951,L3-6
10952,H3.7
10953,H4
10954,H
10955,"Iron, ungrouped"
10956,L6
10957,"Iron, IIIAB"
10958,L6
10959,L4
10960,L5
10961,H5
10962,H5
10963,L5
10964,H5
10965,Ureilite
10966,L6
10967,H5
10968,H3.7
10969,Lodranite
10970,H5
10971,H6
10972,H5
10973,H5
10974,H5
10975,L4
10976,L5
10977,L5
10978,H5
10979,H5
10980,L6
10981,LL6
10982,L6
10983,H5
10984,L4
10985,L4
10986,L5
10987,L5
10988,L6
10989,CR2
10990,L6
10991,H4
10992,L4
10993,H5
10994,H5
10995,L5
10996,H5
10997,CM2
10998,Eucrite-br
10999,H5
11000,H5
11001,H5
11002,H5
11003,L5
11004,H5
11005,H4
11006,H5
11007,H5
11008,H5
11009,H5
11010,H5
11011,Eucrite-br
11012,L5
11013,H5
11014,H5
11015,H3.8
11016,H3.8
11017,CR2
11018,Eucrite-br
11019,H6
11020,Acapulcoite
11021,L5
11022,Howardite
11023,H4
11024,Ureilite
11025,Eucrite-br
11026,H6
11027,L5
11028,L6
11029,Eucrite-br
11030,H6
11031,Eucrite-br
11032,H5
11033,L6
11034,Eucrite-br
11035,Eucrite-br
11036,Eucrite-br
11037,H4
11038,L6
11039,H5
11040,H6
11041,L6
11042,H3.8
11043,H5
11044,Eucrite-br
11045,H6
11046,Eucrite-br
11047,Eucrite-br
11048,H6
11049,L6
11050,L5
11051,H5
11052,H6
11053,L6
11054,H5
11055,H6
11056,H6
11057,H6
11058,L6
11059,Eucrite-br
11060,L6
11061,H6
11062,H6
11063,H6
11064,H6
11065,H6
11066,CM2
11067,H5
11068,H6
11069,L6
11070,L6
11071,H6
11072,H5
11073,H6
11074,H6
11075,H6
11076,L6
11077,L6
11078,L6
11079,H3.8
11080,Eucrite-br
11081,H4
11082,H5
11083,H5
11084,H5
11085,H5
11086,L6
11087,L6
11088,H6
11089,Eucrite-br
11090,Eucrite-unbr
11091,H5
11092,H6
11093,L6
11094,CK4
11095,Eucrite-br
11096,L6
11097,H6
11098,L6
11099,L6
11100,Diogenite
11101,L5
11102,H6
11103,H6
11104,H6
11105,Eucrite-br
11106,Eucrite-br
11107,L6
11108,L6
11109,H5
11110,L6
11111,L6
11112,L6
11113,H5
11114,H6
11115,L6
11116,H5
11117,H5
11118,H5
11119,H5
11120,H5
11121,L4
11122,Eucrite-br
11123,H6
11124,H6
11125,H5
11126,H6
11127,H5
11128,H6
11129,H5
11130,H6
11131,H6
11132,L6
11133,L6
11134,H6
11135,H6
11136,H5
11137,L6
11138,H5
11139,H6
11140,H6
11141,H6
11142,H4
11143,H4
11144,H5
11145,H5
11146,H5
11147,Eucrite-br
11148,Eucrite-br
11149,Eucrite-br
11150,H6
11151,H6
11152,L6
11153,H6
11154,L6
11155,H6
11156,H5
11157,H5
11158,Howardite
11159,LL5
11160,H5
11161,L3.8
11162,H6
11163,L5
11164,L6
11165,L6
11166,H6
11167,H6
11168,L6
11169,H6
11170,H5
11171,L4
11172,H6
11173,L6
11174,L6
11175,H6
11176,H6
11177,H5
11179,H6
11180,H6
11181,L6
11182,L6
11183,Iron
11184,LL6
11185,L6
11186,L6
11187,H6
11188,LL3-6
11189,H5
11190,LL6
11191,H
11192,L5
11193,L4
11194,"Iron, IIIAB"
11195,LL4
11196,L5
11197,H3
11198,EL4/5
11199,H6
11200,"Iron, IIAB"
11201,L5
11202,OC
11203,L5-7
11204,"Iron, ungrouped"
11206,CV3
11207,H5
11208,L6
11209,H5
11210,"Iron, IIIAB"
11211,CM2
11212,H5
11213,L6
11214,L6
11215,H5
11216,L6
11217,L6
11218,L6
11219,H5
11220,H5
11221,L4
11222,L6
11223,L5
11224,L5
11225,L5
11226,L5
11227,H6
11228,L6
11229,L6
11230,L3.2
11231,L6
11232,L3.5
11233,L3.4
11234,H5
11235,H6
11236,L6
11237,H5
11238,L6
11239,"Iron, IAB-sLL"
11240,L3.5
11241,L6
11242,L6
11243,L4
11244,H6
11245,EH3
11246,H4
11247,H5
11248,H5
11249,H5
11250,"Iron, IIIAB"
11251,L6
11252,H5
11253,H6
11254,L6
11255,L4
11256,L6
11257,L5
11258,L5
11259,L6
11260,H6
11261,Eucrite-br
11262,Howardite
11263,Howardite
11264,L3.3
11265,H5
11266,H5
11267,L3.1
11268,L5
11269,H4
11270,L3
11271,L6
11272,L3.2
11273,L3.5
11274,L3.8
11275,H6
11276,L6
11277,L5
11278,L3
11279,Chondrite-ung
11280,LL4
11281,L6
11282,H6
11283,Diogenite-an
11284,LL6
11285,LL5
11286,L3
11287,H4
11288,H6
11289,H6
11290,L6
11291,L6
11292,L6
11293,L5
11294,C2-ung
11295,L6
11296,L6
11297,L6
11298,H6
11299,L5
11300,L5
11301,H6
11302,Howardite
11303,Ureilite
11304,L6
11305,CR1
11306,L6
11307,L5
11308,H5
11309,Howardite
11310,L6
11311,L6
11312,H5
11313,L6
11314,H5
11315,H6
11316,L6
11317,L6
11318,LL4
11319,L6
11320,H5
11321,L6
11322,L6
11323,L6
11324,LL3.8
11325,L6
11326,H5
11327,H5
11328,LL5
11329,H6
11330,Howardite
11331,L6
11332,L6
11333,L6
11334,L6
11335,H6
11336,Ureilite
11337,H6
11338,L5
11339,L4
11340,L6
11341,LL4
11342,L6
11343,H6
11344,H4
11345,H6
11346,L6
11347,H5
11348,L5
11349,L6
11350,L4
11351,L6
11352,H5
11353,EL6
11354,L6
11355,L6
11356,L6
11357,L6
11358,L6
11359,Howardite
11360,L6
11361,L6
11362,L6
11363,L6
11364,L6
11365,L6
11366,L6
11367,L4
11368,L6
11369,L6
11370,L6
11371,CM1
11372,L6
11373,LL6
11374,L6
11375,L6
11376,L6
11377,H6
11378,CV3
11379,L6
11380,H6
11381,LL6
11382,L6
11383,L6
11384,LL3.3
11385,H6
11386,L6
11387,L6
11388,L6
11389,L6
11390,H5
11391,L6
11392,L6
11393,H5
11394,OC
11395,L5
11396,"Iron, IAB-ung"
11397,H5
11398,L3
11399,LL4-6
11400,L4
11401,LL5
11402,LL5
11403,H4
11404,L6
11405,L4
11406,H6
11407,H6
11408,H4
11409,L4
11410,LL5
11411,L6
11412,LL4
11413,L6
11414,L6
11415,Eucrite
11416,L3
11417,L3
11418,L3
11419,L3
11420,L6
11421,L5
11422,H5
11423,L3
11424,Martian (shergottite)
11425,H4
11426,H4
11427,H4
11428,H4
11429,H5
11430,Iron
11431,"Iron, IIAB"
11432,H6
11433,"Iron, IIG"
11434,"Iron, IVA"
11435,H5
11437,L6
11439,H6
11440,Stone-uncl
11441,"Iron, ungrouped"
11442,L5
11443,LL5
11444,"Iron, IIIAB"
11445,"Iron, ungrouped"
11448,H5
11449,CBa
11450,H5
11451,"Iron, ungrouped"
11452,"Iron, IIIAB"
11453,L3.2
11454,H5
11455,L5
11456,L6
11457,H5
11458,L6
11459,L6
11460,L6
11461,H6
11462,H6
11463,H5
11464,L6
11465,H4/5
11466,H3/4
11467,OC
11468,H?
11470,"Iron, IAB complex"
11471,"Iron, IIIAB"
11472,H3-6
11473,Mesosiderite-A4
11474,Ureilite
11475,L6
11476,L5/6
11477,L5
11478,H4
11479,L3.4
11481,H6
11482,H4
11483,L6
11484,OC
11485,LL4
11486,H5
11487,H3.9
11488,H5
11489,H3.9
11490,L5/6
11491,H5
11492,L6
11493,L6
11494,H5
11495,H5
11496,H5
11497,H5
11498,H5
11499,L5
11500,L/LL5/6
11501,H6
11502,H6
11503,H5
11504,H4
11505,H6
11506,H5
11507,H5
11508,L6
11509,L6
11510,H4
11511,H3.8/4
11512,H5
11513,H5
11514,L6
11515,L6
11516,H5
11517,L6
11518,H5
11519,H5
11520,L6
11521,L6
11522,L6
11523,L6
11524,LL6
11525,L6
11526,CO3
11527,H4
11528,H5
11529,L/LL6
11530,H4/5
11531,H4/5
11532,H4
11533,L5-6
11534,H6
11535,LL5-6
11536,L5-6
11537,H6
11538,H6
11539,LL6
11540,LL6
11541,L4-5
11542,Eucrite-mmict
11543,LL6
11544,H5
11545,LL4-5
11546,H6
11547,Ureilite
11548,L6
11549,L6
11550,L6
11551,H5/6
11552,L6
11553,H6
11554,L6
11555,H5
11556,C4-ung
11557,L/LL6
11558,H5
11559,H5
11560,H5
11561,H5
11562,H5
11563,H6
11564,H6
11565,H5/6
11566,H5
11567,L6
11568,LL6
11569,H4
11570,L6
11571,H6
11572,H5
11573,L6
11574,L6
11575,L5
11576,LL3.9
11577,L5
11578,L6
11579,L/LL3
11580,L6
11581,L6
11582,H6
11583,H4
11584,L6
11585,LL6
11586,L6
11587,L6
11588,H5
11589,H5
11590,L6
11591,H5
11592,H5
11593,L6
11594,H5
11595,H5
11596,L6
11597,H6
11598,H5
11599,H5
11600,L5
11601,H4
11602,R4
11603,H5
11604,L6
11605,L6
11606,LL4
11607,H5
11608,H5
11609,Ureilite
11610,LL6
11611,L4/5
11612,H5/6
11613,H4/5
11614,L6
11615,L5
11616,L6
11617,L6
11618,H6
11619,L6
11620,H5
11621,H5
11622,H5
11623,L5
11624,L5
11625,H5/6
11626,H5
11627,L5
11628,L6
11629,H5
11630,H4
11631,L5
11632,L4
11633,LL5-6
11634,L5
11635,L6
11636,H3.8-4
11637,H6
11638,H4/5
11639,L5-6
11640,L5
11641,H5
11642,H5
11643,H3-5
11644,H6
11645,L4/5
11646,L3.8
11647,L6
11648,L5
11649,L6
11650,LL4-5
11651,L6
11652,H5
11653,H6
11654,H5
11655,L5
11656,L6
11657,L6
11658,L5
11659,L6
11660,L6
11661,H5
11662,L6
11663,Chondrite-ung
11664,LL4-6
11665,L6
11666,LL6
11667,H4
11668,H5
11669,LL6
11670,H6
11671,H6
11672,L5
11673,H6
11674,LL6
11675,H5-6
11676,Winonaite
11677,L4
11678,L4
11679,LL4-6
11680,H5
11681,L6
11682,L5
11683,H5-6
11684,H6
11685,LL6
11686,L6
11687,L6
11688,H5
11689,L6
11690,L6
11691,L6
11692,L6
11693,H4
11694,H5
11695,L5
11696,L3-6
11697,H6
11698,L5
11699,H5
11700,H4-5
11701,LL4-6
11702,L4
11703,H4
11704,H4-5
11705,L6
11706,L6
11707,L6
11708,H4-5
11709,H6
11710,H4-5
11711,H5
11712,L6
11713,H5
11714,L5
11715,L6
11716,H5
11717,L6
11718,H5
11719,L4
11720,CBb
11721,L6
11722,H5
11723,L4
11724,L6
11725,L5
11726,L6
11727,L5-6
11728,L5-6
11729,LL6
11730,LL6
11731,H3.9
11732,H5
